이름,병원종류,영업시간,전화번호
레아의원,성형외과,"금
09:30 - 18:30
13:00 - 14:00 휴게시간
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:00 - 14:00 휴게시간
화
09:30 - 18:30
13:00 - 14:00 휴게시간
수
09:30 - 18:30
13:00 - 14:00 휴게시간
목
14:00 - 20:00
접기",0507-1413-2806
광안더힐요양병원,요양병원,"금
09:00 - 17:00
토
09:00 - 12:00
일
정기휴무 (매주 일요일)
월
09:00 - 17:30
화(6/6)
현충일 휴무
수
09:00 - 17:30
목
09:00 - 17:30",051-754-2222
서울재활의학과의원,재활의학과,"금
09:00 - 18:30
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
12:30 - 14:00 휴게시간
목
09:00 - 18:30
12:30 - 14:00 휴게시간",051-756-5100
미담유외과의원,외과,"금
09:30 - 18:30
13:00 - 14:00 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
13:00 - 14:00 휴게시간
목
09:30 - 20:00
13:00 - 14:00 휴게시간",051-754-6660
미소담한의원 수영,한의원,"금
10:00 - 20:30
13:00 - 14:00 휴게시간
토
10:00 - 14:00
일
정기휴무 (매주 일요일)
월
10:00 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
10:00 - 16:00
13:00 - 14:00 휴게시간
목
10:00 - 18:00
13:00 - 14:00 휴게시간",0507-1459-1176
광안제일치과의원,치과,"금
10:00 - 19:00
토
10:00 - 14:00
일
정기휴무 (매주 일요일)
월(6/5)
휴무
화(6/6)
현충일 휴무
수
10:00 - 21:00
목
14:30 - 19:00",051-757-2879
디데이의원,피부과,"금
10:00 - 20:00
13:00 - 14:30 휴게시간
토
10:00 - 14:30
일
정기휴무 (매주 일요일)
월
10:00 - 20:00
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
10:00 - 20:00
13:00 - 14:30 휴게시간
목
10:00 - 20:00
13:00 - 14:30 휴게시간",0507-1484-9112
임은주가정의학과의원,가정의학과,"금
09:30 - 17:00
12:30 - 14:00 휴게시간
토
09:30 - 12:30
일
정기휴무 (매주 일요일)
월
09:30 - 17:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 17:00
12:30 - 14:00 휴게시간
목
정기휴무 (매주 목요일)",0507-1493-9113
위드미치과의원,치과,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
17:30 접수마감
토
09:30 - 13:00
12:30 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
17:30 접수마감
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:30 - 14:00 휴게시간
17:30 접수마감
목
10:30 - 18:00
12:30 - 14:00 휴게시간
17:30 접수마감",051-757-2873
유니온피부과,피부과,,No phone number available
토마스정형외과의원,정형외과,"금
09:00 - 18:30
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
화(6/6)
현충일 휴무
수
09:00 - 18:30
목
09:00 - 18:30",0507-1443-7114
드라마101의원,피부과,"금
10:00 - 19:30
13:00 - 14:00 휴게시간
18:00 접수마감
토
10:00 - 15:00
13:30 접수마감
일
정기휴무 (매주 일요일)
월
10:00 - 19:30
13:00 - 14:00 휴게시간
18:00 접수마감
화(6/6)
현충일 휴무
수
10:00 - 19:30
13:00 - 14:00 휴게시간
18:00 접수마감
목
10:00 - 19:30
13:00 - 14:00 휴게시간
18:00 접수마감",0507-1440-3353
경희제일한의원,한의원,"금
10:00 - 19:00
13:00 - 14:00 휴게시간
18:20 접수마감
토
10:00 - 19:00
13:00 - 14:00 휴게시간
18:20 접수마감
일
10:00 - 17:00
13:00 - 14:00 휴게시간
16:20 접수마감
월
10:00 - 19:00
13:00 - 14:00 휴게시간
18:20 접수마감
화
정기휴무 (매주 화요일)
수
10:00 - 19:00
13:00 - 14:00 휴게시간
18:20 접수마감
목
10:00 - 19:00
13:00 - 14:00 휴게시간
18:20 접수마감
접기",0507-1370-7171
광안리동백나무치과의원,치과,"금
09:00 - 18:30
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 20:30
12:30 - 14:00 휴게시간
목
09:00 - 18:30
12:30 - 14:00 휴게시간",0507-1461-2800
박후근내과의원,내과,"금
09:30 - 18:00
13:00 - 14:00 휴게시간
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
13:00 - 14:00 휴게시간
목
09:30 - 18:00
13:00 - 14:00 휴게시간",051-628-2134
천리향한의원,한의원,"금
09:20 - 19:00
12:30 - 14:00 휴게시간
토
09:20 - 15:00
일
정기휴무 (매주 일요일)
월
09:20 - 19:00
12:30 - 14:00 휴게시간
화
09:20 - 19:00
12:30 - 14:00 휴게시간
수
09:20 - 20:00
12:30 - 14:00 휴게시간
목
정기휴무 (매주 목요일)",051-754-3388
바른장내과의원,내과,"금
08:30 - 18:30
13:00 - 14:00 휴게시간
토
08:30 - 14:00
일
정기휴무 (매주 일요일)
월(6/5)
휴무
화(6/6)
현충일 휴무
수
08:30 - 20:00
13:00 - 14:00 휴게시간
목
08:30 - 18:30
13:00 - 14:00 휴게시간",051-916-7500
동그라미치과의원,치과,"금
09:30 - 19:00
13:00 - 14:30 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 19:00
13:00 - 14:30 휴게시간
목
09:30 - 19:00
13:00 - 14:30 휴게시간",051-759-7528
광안마린소아청소년과의원,소아청소년과,"금
09:00 - 18:30
12:30 - 14:00 휴게시간
18:00 접수마감
토
09:00 - 14:00
13:30 접수마감
일
09:00 - 12:00
11:30 접수마감
월
09:00 - 18:30
12:30 - 14:00 휴게시간
18:00 접수마감
화(6/6)
현충일09:00 - 12:00
수
정기휴무 (매주 수요일)
목
09:00 - 18:30
12:30 - 14:00 휴게시간
18:00 접수마감
접기",0507-1479-3555
수영성모안과의원,안과,"금
09:30 - 18:30
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
화(6/6)
현충일 휴무
수
09:30 - 18:30
목
09:30 - 18:30",051-754-4222
바른이김대식치과의원,치과,"금
10:00 - 19:00
12:30 - 14:00 휴게시간
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
10:00 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
10:00 - 18:00
12:30 - 14:00 휴게시간
목
정기휴무 (매주 목요일)",051-715-5075
굿모닝JS의원,내과,"금
09:00 - 18:00
13:00 - 14:00 휴게시간
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
13:00 - 14:00 휴게시간
목
09:00 - 18:00
13:00 - 14:00 휴게시간",051-756-0753
정소아청소년과의원,소아청소년과,"금
09:00 - 18:00
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
13:00 - 14:00 휴게시간
목
09:00 - 13:00",051-625-8889
제일가정의원,가정의학과,"금
09:00 - 18:00
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
화(6/6)
현충일 휴무
수
09:00 - 18:00
목
09:00 - 18:00",051-754-9764
신세계정신건강의학과의원,정신건강의학과,"금
09:30 - 18:30
13:00 - 14:00 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
13:00 - 14:00 휴게시간
목
09:30 - 18:30
13:00 - 14:00 휴게시간",051-751-1236
조은장내과의원,내과,"금
09:00 - 18:00
12:30 - 14:00 휴게시간
12:25, 17:55 접수마감
토
09:00 - 13:00
12:55 접수마감
일
정기휴무 (매주 일요일)
월(6/5)
휴무
화
09:00 - 19:00
12:30 - 14:00 휴게시간
12:25, 18:55 접수마감
수
09:00 - 13:00
12:55 접수마감
목
09:00 - 18:00
12:30 - 14:00 휴게시간
12:25, 17:55 접수마감",051-758-7525
정안과의원,안과,"금
10:00 - 18:00
13:00 - 14:30 휴게시간
토
10:00 - 13:00
일
정기휴무 (매주 일요일)
월
10:00 - 18:00
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
10:00 - 18:00
13:00 - 14:30 휴게시간
목
10:00 - 18:00
13:00 - 14:30 휴게시간",051-757-5012
나비샘내과의원,내과,"금
09:00 - 18:00
토
09:00 - 13:00
일
정보없음
월
09:00 - 18:00
화
09:00 - 18:00
수
09:00 - 18:00
목
09:00 - 18:00
접기",051-758-7776
부산더맑은의원,"병원,의원","금
09:00 - 20:00
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
화
09:00 - 20:00
수
09:00 - 18:00
목
09:00 - 18:00
접기",051-753-3523
이현숙정신건강의학과의원,정신건강의학과,"금
09:30 - 18:00
13:00 - 14:30 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
13:00 - 14:30 휴게시간
목
09:30 - 18:00
13:00 - 14:30 휴게시간",051-752-0075
박숙현정신건강의학과의원,정신건강의학과,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:30 - 14:00 휴게시간
목
09:30 - 18:00
12:30 - 14:00 휴게시간",051-611-3339
장튼튼아침내과의원,내과,"금
08:30 - 18:00
12:30 - 14:00 휴게시간
토
08:30 - 12:30
일
정기휴무 (매주 일요일)
월
08:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
08:30 - 18:00
12:30 - 14:00 휴게시간
목
08:30 - 18:00
12:30 - 14:00 휴게시간",051-626-2900
장철호치과의원,치과,"금
09:30 - 17:00
13:00 - 14:30 휴게시간
토
09:30 - 12:00
일
정기휴무 (매주 일요일)
월
09:30 - 17:00
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 17:00
13:00 - 14:30 휴게시간
목
14:30 - 17:00",051-757-3527
한가족요양병원,요양병원,"금
09:00 - 17:00
토
09:00 - 12:00
일
정기휴무 (매주 일요일)
월
09:00 - 17:00
화(6/6)
현충일 휴무
수
09:00 - 17:00
목
09:00 - 17:00",051-752-6100
명성의원,가정의학과,"금
08:30 - 18:00
13:00 - 14:00 휴게시간
토
08:30 - 14:00
일
정기휴무 (매주 일요일)
월
08:30 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
08:30 - 18:00
13:00 - 14:00 휴게시간
목
08:30 - 18:00
13:00 - 14:00 휴게시간",051-751-9980
의료법인은성의료재단좋은강안병원 응급실,응급실,"매일
00:00 - 24:00
접기",051-610-9119
월드치과의원,치과,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
17:30 접수마감
토
09:30 - 13:00
12:30 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
17:30 접수마감
화(6/6)
현충일 휴무
수(6/7)
휴무
목(6/8)
휴무",051-752-0005
새로운치과의원,치과,"금
09:30 - 18:00
13:00 - 14:30 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 20:00
13:00 - 14:30 휴게시간
목
09:30 - 18:00
13:00 - 14:30 휴게시간",051-759-2859
김완수안과의원,안과,"금
09:30 - 17:30
13:00 - 14:00 휴게시간
12:00, 16:30 접수마감
토
09:30 - 13:00
12:00 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 17:30
13:00 - 14:00 휴게시간
12:00, 16:30 접수마감
화(6/6)
현충일 휴무
수
09:30 - 16:00
13:00 - 14:00 휴게시간
12:00, 15:00 접수마감
목
09:30 - 17:30
13:00 - 14:00 휴게시간
12:00, 16:30 접수마감",0507-1429-7188
좋은강안병원 신관 암센터,"병원,의원","금
09:00 - 17:00
12:30 - 13:30 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:30 - 13:30 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 17:00
12:30 - 13:30 휴게시간
목
09:00 - 17:00
12:30 - 13:30 휴게시간",051-933-8740
사랑치과의원,치과,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
정기휴무 (매주 수요일)
목
09:30 - 18:00
12:30 - 14:00 휴게시간",051-754-2895
이금희내과의원,내과,"금
09:30 - 18:00
13:00 - 14:30 휴게시간
17:50 접수마감
토
09:30 - 13:00
12:50 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:30 휴게시간
17:50 접수마감
화(6/6)
현충일 휴무
수
09:30 - 18:00
13:00 - 14:30 휴게시간
17:50 접수마감
목
09:30 - 13:00
12:50 접수마감",051-621-5373
남천부부치과,치과,"금
09:30 - 18:00
13:00 - 14:30 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
13:00 - 14:30 휴게시간
목
정기휴무 (매주 목요일)",051-621-7776
편백미즈한의원,한의원,"금
09:30 - 19:00
12:30 - 14:00 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 20:30
12:30 - 14:00 휴게시간
화(6/6)
현충일09:30 - 14:00
수
09:30 - 20:30
12:30 - 14:00 휴게시간
목
정기휴무 (매주 목요일)
접기",0507-1414-1075
뉴욕치과의원,치과,"금
10:00 - 18:30
13:00 - 14:00 휴게시간
토
10:00 - 14:00
일
정기휴무 (매주 일요일)
월
10:00 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
정보없음
목
10:00 - 18:30
13:00 - 14:00 휴게시간",051-754-2826
유성종성형외과의원,성형외과,"금
09:30 - 18:00
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
화(6/6)
현충일 휴무
수
09:30 - 18:00
목
09:30 - 18:00",051-622-5577
오름정신건강의학과의원,정신건강의학과,"금
09:30 - 18:30
13:00 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
정기휴무 (매주 월요일)
화(6/6)
현충일 휴무
수
09:30 - 18:30
13:00 - 14:00 휴게시간
목
09:30 - 20:00
13:00 - 14:00 휴게시간",051-917-8275
성심의원,"병원,의원","금
09:00 - 17:30
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 17:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 17:30
12:30 - 14:00 휴게시간
목
09:00 - 17:30
12:30 - 14:00 휴게시간",051-761-3361
청희당한의원,한의원,"금
09:00 - 18:00
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
12:30 - 14:00 휴게시간
목
정기휴무 (매주 목요일)",051-504-6484
그린한의원,한의원,"금
09:00 - 20:00
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 20:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 20:00
13:00 - 14:00 휴게시간
목
09:00 - 20:00
13:00 - 14:00 휴게시간",0507-1359-1163
서울우리신경외과의원,신경외과,"금
09:00 - 18:30
13:00 - 14:00 휴게시간
토
09:00 - 17:00
13:00 - 14:00 휴게시간
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
13:00 - 14:00 휴게시간
목
09:00 - 18:30
13:00 - 14:00 휴게시간",051-758-7575
박희령내과의원,내과,"금
09:00 - 18:00
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일09:00 - 13:00
수
09:00 - 18:00
12:30 - 14:00 휴게시간
목
09:00 - 18:00
12:30 - 14:00 휴게시간",051-755-2941
수영나라요양병원,요양병원,"금
09:00 - 18:00
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
화(6/6)
현충일 휴무
수
09:00 - 18:00
목
09:00 - 18:00",051-758-7777
혜민의원,내과,"금
09:00 - 15:00
12:30 - 13:30 휴게시간
토
정기휴무 (매주 토요일)
일
09:00 - 17:00
월
09:00 - 18:00
12:30 - 13:30 휴게시간
화
09:00 - 18:00
12:30 - 13:30 휴게시간
수
09:00 - 18:00
12:30 - 13:30 휴게시간
목
09:00 - 18:00
12:30 - 13:30 휴게시간
접기",051-761-2388
메디스치과의원 수영,치과,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:30 - 14:00 휴게시간
목
09:30 - 20:30
12:30 - 14:00 휴게시간",0507-1350-0005
새빛안과의원,안과,"금
09:20 - 18:20
12:30 - 14:00 휴게시간
토
09:20 - 13:00
일
정기휴무 (매주 일요일)
월
09:20 - 18:20
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:20 - 18:20
12:30 - 14:00 휴게시간
목
09:20 - 18:20
12:30 - 14:00 휴게시간",051-754-8833
광안정다운요양병원,요양병원,"금
09:00 - 17:30
토
09:00 - 13:00
일
09:00 - 13:00
월
09:00 - 17:30
화(6/6)
현충일09:00 - 13:00
수
09:00 - 17:30
목
09:00 - 17:30
접기",051-710-0119
경희백동진한의원,한의원,"금
09:30 - 18:30
13:00 - 14:00 휴게시간
토
09:30 - 17:00
13:00 - 14:00 휴게시간
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일09:30 - 17:00
수
09:30 - 18:30
13:00 - 14:00 휴게시간
목
09:30 - 18:30
13:00 - 14:00 휴게시간",051-751-3721
남천바른생각치과의원,치과,"금
10:00 - 19:00
12:30 - 14:00 휴게시간
18:30 접수마감
토
10:00 - 14:00
13:30 접수마감
일
정기휴무 (매주 일요일)
월
10:00 - 19:00
12:30 - 14:00 휴게시간
18:30 접수마감
화(6/6)
현충일 휴무
수
10:00 - 19:00
12:30 - 14:00 휴게시간
18:30 접수마감
목
10:00 - 20:00
12:30 - 14:00 휴게시간
19:30 접수마감",051-623-2875
센텀해인요양병원,요양병원,,051-755-8555
광덕안정한의원 수영,한의원,"금
08:00 - 21:00
13:00 - 14:00 휴게시간
토
08:00 - 17:00
13:00 - 14:00 휴게시간
일
08:00 - 17:00
13:00 - 14:00 휴게시간
월
08:00 - 21:00
13:00 - 14:00 휴게시간
화(6/6)
현충일08:00 - 17:00
13:00 - 14:00 휴게시간
수
08:00 - 21:00
13:00 - 14:00 휴게시간
목
08:00 - 21:00
13:00 - 14:00 휴게시간
접기",051-755-5055
조이비뇨의학과의원,비뇨의학과,"금
09:30 - 18:30
13:00 - 14:00 휴게시간
토
09:30 - 13:30
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
13:00 - 14:00 휴게시간
목
09:30 - 18:30
13:00 - 14:00 휴게시간",0507-1399-7582
참좋은신경외과의원,신경외과,"금
08:30 - 18:00
12:30 - 14:00 휴게시간
토
08:30 - 13:00
일
정기휴무 (매주 일요일)
월
08:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
08:30 - 18:00
12:30 - 14:00 휴게시간
목
08:30 - 18:00
12:30 - 14:00 휴게시간",051-757-0075
이성욱내과의원,내과,"금
09:00 - 18:00
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
13:00 - 14:00 휴게시간
목
09:00 - 13:00",051-622-5600
서재영내과의원,내과,"금
09:00 - 18:30
토
09:00 - 15:30
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
화(6/6)
현충일09:00 - 13:00
수
09:00 - 18:30
목
09:00 - 18:30
접기",051-757-3465
마디신통의원,마취통증의학과,"금
09:30 - 18:00
12:30 - 13:30 휴게시간
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
12:30 - 13:30 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
12:30 - 13:30 휴게시간
목
09:30 - 21:00
12:30 - 13:30 휴게시간
17:00 - 18:00 휴게시간",051-714-2112
베토벤치과의원,치과,"금
09:30 - 18:30
토
09:30 - 16:00
일
정보없음
월
09:30 - 18:30
화
09:30 - 18:30
수
09:30 - 18:30
목
09:30 - 18:30
접기",051-758-2882
전재호바른이치과의원,치과,"금
10:30 - 19:00
12:30 - 14:00 휴게시간
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
10:30 - 19:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
10:30 - 19:00
12:30 - 14:00 휴게시간
목
정기휴무 (매주 목요일)",0507-1415-2285
해담한의원 부산수영,한의원,"금
09:00 - 18:30
13:00 - 14:00 휴게시간
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 14:00
목
09:00 - 18:30
13:00 - 14:00 휴게시간",051-755-0707
태경치과의원,치과,"금
09:30 - 18:00
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
화(6/6)
현충일 휴무
수
09:30 - 18:00
목
09:30 - 18:00",051-625-9370
척척신경외과의원,신경외과,"금
09:00 - 18:30
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
13:00 - 14:00 휴게시간
목
09:00 - 18:30
13:00 - 14:00 휴게시간",051-755-5005
센스치과의원,치과,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:30 - 14:00 휴게시간
목
09:30 - 18:00
12:30 - 14:00 휴게시간",051-751-7366
홍은기한의원,한의원,"금
08:00 - 19:00
13:00 - 14:20 휴게시간
17:50 접수마감
토
08:00 - 16:00
14:50 접수마감
일
정기휴무 (매주 일요일)
월
08:00 - 19:00
13:00 - 14:20 휴게시간
17:50 접수마감
화(6/6)
현충일08:00 - 16:00
수
정기휴무 (매주 수요일)
목
08:00 - 19:00
13:00 - 14:20 휴게시간
17:50 접수마감",0507-1408-3391
김재도줄기정형외과의원,정형외과,"금
09:00 - 18:00
12:30 - 14:00 휴게시간
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
12:30 - 14:00 휴게시간
목
09:00 - 18:00
12:30 - 14:00 휴게시간",051-868-7288
경희림다한의원,한의원,"금
10:00 - 19:00
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정보없음
월
정기휴무 (매주 월요일)
화(6/6)
현충일 휴무
수
10:00 - 19:00
13:00 - 14:00 휴게시간
목
10:00 - 19:00
13:00 - 14:00 휴게시간",0507-1491-2889
수영청담비뇨의학과의원,비뇨의학과,"금
09:00 - 18:00
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
13:00 - 14:00 휴게시간
목
09:00 - 18:00
13:00 - 14:00 휴게시간",051-754-8111
상쾌한병원,외과,"금
09:00 - 17:30
토
08:30 - 13:30
일
정기휴무 (매주 일요일)
월
09:00 - 17:30
화(6/6)
현충일 휴무
수
09:00 - 17:30
목
09:00 - 17:30",0507-1402-9775
희망을주는치과의원,치과,"금
09:30 - 18:00
13:00 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
13:00 - 14:00 휴게시간
목
09:30 - 18:00
13:00 - 14:00 휴게시간",051-758-3788
센텀365한의원,한의원,"금
09:30 - 20:30
13:00 - 14:00 휴게시간
토
09:30 - 15:30
일
09:30 - 15:30
월
09:30 - 20:30
13:00 - 14:00 휴게시간
화(6/6)
현충일09:30 - 15:30
수
09:30 - 20:30
13:00 - 14:00 휴게시간
목
09:30 - 20:30
13:00 - 14:00 휴게시간",0507-1315-1084
망미의봄한의원,한의원,"금
09:00 - 19:00
13:00 - 14:00 휴게시간
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
09:00 - 19:00
13:00 - 14:00 휴게시간
화
09:00 - 19:00
13:00 - 14:00 휴게시간
수
09:00 - 19:00
13:00 - 14:00 휴게시간
목
09:00 - 19:00
13:00 - 14:00 휴게시간
접기",051-753-1992
팔도마취통증의학과의원,정형외과,"금
09:00 - 19:00
13:00 - 14:00 휴게시간
18:30 접수마감
토
09:00 - 14:00
13:30 접수마감
일
정기휴무 (매주 일요일)
월
09:00 - 19:00
13:00 - 14:00 휴게시간
18:30 접수마감
화(6/6)
현충일 휴무
수
09:00 - 19:00
13:00 - 14:00 휴게시간
18:30 접수마감
목
09:00 - 19:00
13:00 - 14:00 휴게시간
18:30 접수마감",0507-1376-7571
금손마디한의원,한의원,"금
09:30 - 18:30
13:00 - 14:00 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 20:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
14:00 - 20:00
목
09:30 - 18:30
13:00 - 14:00 휴게시간",051-755-5551
뉴하트의원,흉부외과,"금
09:00 - 18:30
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 13:00
목
09:00 - 18:30
13:00 - 14:00 휴게시간",051-753-0640
수목치과의원,치과,"금
09:30 - 18:30
13:00 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월(6/5)
휴무
화(6/6)
현충일 휴무
수
09:30 - 18:30
13:00 - 14:00 휴게시간
목
14:00 - 21:00",0507-1380-2821
