이름,병원종류,영업시간,전화번호
드라마피부과의원,피부과,"목
09:30 - 21:00
12:30 - 14:00 휴게시간
금
09:30 - 18:30
12:30 - 14:00 휴게시간
토
09:10 - 13:50
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
12:30 - 14:00 휴게시간",051-623-8900
더편한마취통증의학과의원,정형외과,"목
09:00 - 18:30
13:00 - 14:00 휴게시간
18:00 접수마감
금
09:00 - 18:30
13:00 - 14:00 휴게시간
18:00 접수마감
토
09:00 - 14:00
13:30 접수마감
일
정기휴무 (매주 일요일)
월(6/5)
휴무
화(6/6)
현충일 휴무
수
09:00 - 18:30
13:00 - 14:00 휴게시간
18:00 접수마감",0507-1383-7575
여우한의원,한의원,"목
09:30 - 20:00
금
09:30 - 18:30
토
09:30 - 13:30
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
화(6/6)
현충일 휴무
수
09:30 - 18:30",0507-1445-1075
몸맘소생한의원,한의원,"목
09:00 - 14:00
금
09:30 - 19:00
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
화(6/6)
현충일 휴무
수
09:30 - 19:00",051-636-3160
위대항병원,외과,"목
09:00 - 17:30
12:00 - 13:30 휴게시간
금
09:00 - 17:30
12:00 - 13:30 휴게시간
토
09:00 - 12:30
일
정기휴무 (매주 일요일)
월
09:00 - 17:30
12:00 - 13:30 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 17:30
12:00 - 13:30 휴게시간",0507-1489-9023
진도순이비인후과의원,이비인후과,"목
09:00 - 18:30
12:30 - 14:00 휴게시간
금
09:00 - 18:30
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
12:30 - 14:00 휴게시간",051-646-4321
헬로소아청소년과의원,소아청소년과,"목
09:00 - 13:00
금
09:00 - 18:00
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
12:30 - 14:00 휴게시간",051-612-0677
미소플란트치과의원,치과,"목
10:00 - 21:00
금
10:00 - 19:00
토
10:00 - 16:00
일
정기휴무 (매주 일요일)
월
10:00 - 19:00
화
10:00 - 19:00
수
10:00 - 21:00",1644-9928
우리가족치과의원,치과,"목
09:30 - 19:00
13:00 - 14:30 휴게시간
18:30 접수마감
금
09:30 - 19:00
13:00 - 14:30 휴게시간
18:30 접수마감
토
09:30 - 14:00
13:30 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
13:00 - 14:30 휴게시간
18:30 접수마감
화(6/6)
현충일 휴무
수
09:30 - 19:00
13:00 - 14:30 휴게시간
18:30 접수마감",051-791-2822
오륙도신경외과의원,신경외과,"목
08:30 - 20:00
12:30 - 14:00 휴게시간
금
08:30 - 18:30
12:30 - 14:00 휴게시간
토
08:30 - 14:00
일
정기휴무 (매주 일요일)
월
08:30 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
08:30 - 18:30
12:30 - 14:00 휴게시간",051-611-2621
뷰티스마일치과의원,치과,"목
정기휴무 (매주 목요일)
금
10:00 - 18:30
13:00 - 14:30 휴게시간
18:00 접수마감
토
10:00 - 14:00
13:30 접수마감
일
정기휴무 (매주 일요일)
월(6/5)
휴무
화(6/6)
현충일 휴무
수
10:00 - 18:30
13:00 - 14:30 휴게시간
18:00 접수마감",0507-1406-2804
도마스이비인후과의원,이비인후과,"목
09:00 - 18:00
12:30 - 14:00 휴게시간
금
09:00 - 18:00
12:30 - 14:00 휴게시간
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
12:30 - 14:00 휴게시간",051-627-9117
대연탑비뇨의학과의원,비뇨의학과,"목
09:00 - 19:00
13:00 - 14:00 휴게시간
금
09:00 - 19:00
13:00 - 14:00 휴게시간
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 19:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 19:00
13:00 - 14:00 휴게시간",051-612-1141
한정욱이비인후과의원,이비인후과,"목
09:00 - 18:10
12:30 - 14:00 휴게시간
18:00 접수마감
금
09:00 - 18:10
12:30 - 14:00 휴게시간
18:00 접수마감
토
09:00 - 12:50
12:40 접수마감
일
정기휴무 (매주 일요일)
월
09:00 - 18:10
12:30 - 14:00 휴게시간
18:00 접수마감
화(6/6)
현충일 휴무
수
09:00 - 18:10
12:30 - 14:00 휴게시간
18:00 접수마감",051-636-9419
박언비뇨의학과의원,비뇨의학과,"목
14:00 - 19:00
금
09:30 - 19:00
13:00 - 14:30 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 19:00
13:00 - 14:30 휴게시간",051-622-5474
로덴치과의원 경성대부경대점,치과,"목
10:00 - 20:00
금
10:00 - 19:00
토
10:00 - 14:00
일
정기휴무 (매주 일요일)
월
10:00 - 19:00
화(6/6)
현충일 휴무
수
10:00 - 19:00",0507-1380-2875
바른자세재활의학과의원,재활의학과,"목
14:00 - 20:00
금
10:00 - 19:00
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
10:00 - 19:00
화(6/6)
현충일 휴무
수
10:00 - 18:00",0507-1402-0075
민현주여성의원,산부인과,"목
09:30 - 18:30
13:00 - 14:00 휴게시간
금
09:30 - 21:00
13:00 - 14:00 휴게시간
18:30 - 19:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 13:00",051-638-8275
맑고고운의원,피부과,"목
10:00 - 20:00
13:00 - 14:00 휴게시간
금
10:00 - 20:00
13:00 - 14:00 휴게시간
토
10:00 - 14:00
일
정기휴무 (매주 일요일)
월
10:00 - 20:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수(6/7)
10:00 - 20:00
13:00 - 14:00 휴게시간",0507-1389-7277
도시치과의원,치과,"목
09:30 - 18:30
금
09:30 - 18:00
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
화(6/6)
현충일 휴무
수
09:30 - 18:00",051-643-2030
현명기피부과의원,피부과,"목
14:00 - 19:00
금
09:00 - 18:30
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
13:00 - 14:00 휴게시간",051-627-6677
더바른이치과의원,치과,"목(6/1)
14:30 - 19:00
금
10:30 - 19:00
13:00 - 14:30 휴게시간
토
09:30 - 16:00
13:00 - 14:00 휴게시간
일
정기휴무 (매주 일요일)
월
10:30 - 19:00
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수(6/7)
10:30 - 19:00",0507-1408-7527
김현지키움소아청소년과의원,소아청소년과,"목
09:30 - 13:00
금
09:30 - 17:30
12:30 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 17:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 17:30
12:30 - 14:00 휴게시간",051-711-6241
목화산부인과의원,산부인과,"목
09:00 - 19:30
12:30 - 14:00 휴게시간
19:00 접수마감
금
09:00 - 17:30
12:30 - 14:00 휴게시간
17:00 접수마감
토
09:00 - 12:30
12:00 접수마감
일
09:00 - 11:00
10:30 접수마감
월
09:00 - 19:30
12:30 - 14:00 휴게시간
19:00 접수마감
화(6/6)
현충일09:00 - 11:00
수
09:00 - 17:30
12:30 - 14:00 휴게시간
17:00 접수마감",051-628-1230
류마참내과의원,내과,"목
09:00 - 18:00
13:00 - 14:00 휴게시간
12:30, 17:30 접수마감
금
09:00 - 18:00
13:00 - 14:00 휴게시간
12:30, 17:30 접수마감
토
09:00 - 13:00
12:30 접수마감
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:00 휴게시간
12:30, 17:30 접수마감
화(6/6)
현충일 휴무
수
09:00 - 13:00
12:30 접수마감",051-365-8275
윤성식이비인후과의원,이비인후과,"목
09:00 - 18:30
12:30 - 14:00 휴게시간
금
09:00 - 18:30
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
12:30 - 14:00 휴게시간",051-621-4271
우리가정의학과의원,가정의학과,"목
10:00 - 19:00
13:00 - 14:00 휴게시간
금
10:00 - 19:00
13:00 - 14:00 휴게시간
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
10:00 - 19:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
10:00 - 19:00
13:00 - 14:00 휴게시간",051-622-5690
대연봄정신건강의학과의원,정신건강의학과,"목
09:30 - 18:00
12:30 - 14:00 휴게시간
17:45 접수마감
금
09:30 - 18:00
12:30 - 14:00 휴게시간
17:45 접수마감
토
09:30 - 13:00
12:45 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
17:45 접수마감
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:30 - 14:00 휴게시간
17:45 접수마감",0507-1322-1335
부산샬롬치과의원,치과,"목
09:30 - 18:00
13:00 - 14:00 휴게시간
금
09:30 - 18:00
13:00 - 14:00 휴게시간
토
09:00 - 15:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
13:00 - 14:00 휴게시간",051-637-7528
류상효신경과의원,신경과,"목
09:00 - 18:00
13:00 - 14:00 휴게시간
금
09:00 - 18:00
13:00 - 14:00 휴게시간
토
09:00 - 12:30
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 13:00",051-710-8881
정우창성형외과의원,성형외과,,051-624-6611
문현사랑의원,내과,"목
09:30 - 18:30
13:00 - 14:00 휴게시간
18:15 접수마감
금
09:30 - 18:30
13:00 - 14:00 휴게시간
18:15 접수마감
토
09:30 - 13:30
13:15 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:00 - 14:00 휴게시간
18:15 접수마감
화(6/6)
현충일 휴무
수
09:30 - 18:30
13:00 - 14:00 휴게시간
18:15 접수마감",0507-1390-9310
성모밝은안과의원,안과,"목
14:00 - 17:30
금
09:30 - 17:30
13:00 - 14:00 휴게시간
토
09:30 - 12:00
일
정기휴무 (매주 일요일)
월
09:30 - 17:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 17:30
13:00 - 14:00 휴게시간",0507-1407-1083
오아시스치과의원,치과,"목
09:30 - 19:00
13:00 - 14:30 휴게시간
금
09:30 - 19:00
13:00 - 14:30 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 19:00
13:00 - 14:30 휴게시간",051-710-5277
하이치과의원,치과,"목
09:30 - 19:00
12:30 - 14:00 휴게시간
금
09:30 - 19:00
12:30 - 14:00 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월(6/5)
휴무
화(6/6)
현충일 휴무
수
09:30 - 19:00
12:30 - 14:00 휴게시간",051-627-7528
일신소아청소년과의원,소아청소년과,"목
09:00 - 18:00
12:30 - 14:00 휴게시간
12:20, 17:50 접수마감
금
09:00 - 18:00
12:30 - 14:00 휴게시간
12:20, 17:50 접수마감
토
09:00 - 13:00
12:50 접수마감
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:30 - 14:00 휴게시간
12:20, 17:50 접수마감
화(6/6)
현충일 휴무
수
09:00 - 13:00
12:50 접수마감",051-611-6181
이정형외과의원,정형외과,,051-622-2727
경희한결한의원,한의원,"목
09:30 - 19:00
13:00 - 14:00 휴게시간
금
09:30 - 19:00
13:00 - 14:00 휴게시간
토
09:30 - 15:00
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 19:00
13:00 - 14:00 휴게시간",0507-1424-7588
해미인치과교정과치과의원,치과,"목
10:00 - 19:00
13:00 - 14:00 휴게시간
금
10:00 - 19:00
13:00 - 14:00 휴게시간
토
09:30 - 13:30
일
정기휴무 (매주 일요일)
월
10:00 - 19:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수(6/7)
10:00 - 19:00",051-623-7552
이기대정형외과의원,정형외과,"목
09:00 - 18:30
13:00 - 14:00 휴게시간
금
09:00 - 18:30
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
13:00 - 14:00 휴게시간",051-627-8875
크리스탈치과의원,치과,"목
09:30 - 18:30
13:00 - 14:30 휴게시간
금
09:30 - 18:30
13:00 - 14:30 휴게시간
토
09:30 - 13:30
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
13:00 - 14:30 휴게시간",0507-1375-7522
대한한의원,한의원,"목
09:00 - 18:00
12:00 - 13:00 휴게시간
금
09:00 - 18:00
12:00 - 13:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:00 - 13:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
12:00 - 13:00 휴게시간",051-633-7582
아이앤맘정신건강의학과의원,정신건강의학과,"목
14:00 - 18:00
17:45 접수마감
금
09:30 - 18:00
12:30 - 14:00 휴게시간
17:45 접수마감
토
09:30 - 13:00
12:45 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
17:45 접수마감
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:30 - 14:00 휴게시간
17:45 접수마감",0507-1496-9601
장원석치과의원,치과,"목
09:30 - 18:30
13:00 - 14:30 휴게시간
금
09:30 - 18:30
13:00 - 14:30 휴게시간
토(6/3)
휴무
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
13:00 - 14:30 휴게시간",051-612-0012
메디칼안과의원,안과,"목
09:30 - 18:00
13:00 - 14:00 휴게시간
금
09:30 - 18:00
13:00 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일09:30 - 13:00
수
09:30 - 18:00
13:00 - 14:00 휴게시간
접기",051-621-3434
오즈어린이치과의원 대연점,치과,"목
정기휴무 (매주 목요일)
금
10:00 - 18:00
13:00 - 14:20 휴게시간
17:30 접수마감
토
09:00 - 13:00
12:30 접수마감
일
정기휴무 (매주 일요일)
월
10:00 - 18:00
13:00 - 14:20 휴게시간
17:30 접수마감
화(6/6)
현충일 휴무
수
10:00 - 18:00
13:00 - 14:20 휴게시간
17:30 접수마감",051-611-2875
라인정형외과의원,정형외과,"목
09:00 - 13:00
금
09:00 - 19:30
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 19:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 19:30
12:30 - 14:00 휴게시간",0507-1397-5114
고구려한의원,한의원,"목
09:30 - 19:00
13:00 - 14:00 휴게시간
금
09:30 - 19:00
13:00 - 14:00 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
13:00 - 14:00 휴게시간
화
09:30 - 20:00
13:00 - 14:00 휴게시간
수
정기휴무 (매주 수요일)
접기",0507-1356-2727
강한정형외과의원,정형외과,"목
09:00 - 18:00
금
09:00 - 18:00
토
09:00 - 15:00
일
09:00 - 15:00
월
09:00 - 18:00
화(6/6)
현충일 휴무
수
09:00 - 18:00",051-542-8840
정상신한의원,한의원,"목
09:30 - 18:30
13:00 - 14:00 휴게시간
금
09:30 - 18:30
13:00 - 14:00 휴게시간
토
09:30 - 13:30
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일09:30 - 13:30
수
09:30 - 18:30
13:00 - 14:00 휴게시간
접기",051-631-0210
선한이웃치과의원,치과,"목
09:00 - 18:00
12:00 - 13:00 휴게시간
금
09:00 - 18:00
12:00 - 13:00 휴게시간
토
09:00 - 16:30
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:00 - 13:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
12:00 - 13:00 휴게시간",051-643-2875
심플치과의원,치과,"목
09:30 - 18:30
13:00 - 14:30 휴게시간
금
09:30 - 18:30
13:00 - 14:30 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
13:00 - 14:30 휴게시간",0507-1490-0161
마리여성의원,산부인과,"목
09:30 - 18:30
13:00 - 14:00 휴게시간
금
09:30 - 18:30
13:00 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
13:00 - 14:00 휴게시간",051-626-1009
박소양산부인과의원,산부인과,"목
09:30 - 18:30
12:30 - 14:00 휴게시간
금
09:30 - 18:30
12:30 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
12:30 - 14:00 휴게시간",051-612-0004
나란이 치과교정과 치과의원,치과,"목
11:00 - 18:00
13:00 - 14:00 휴게시간
금
11:00 - 18:00
13:00 - 14:00 휴게시간
토
10:00 - 13:00
일
정기휴무 (매주 일요일)
월
11:00 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
11:00 - 18:30
13:00 - 14:00 휴게시간",051-625-2885
약손한의원,한의원,"목
09:30 - 19:00
12:30 - 14:00 휴게시간
18:30 접수마감
금
09:30 - 19:00
12:30 - 14:00 휴게시간
18:30 접수마감
토
09:30 - 14:00
13:30 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
12:30 - 14:00 휴게시간
18:30 접수마감
화(6/6)
현충일10:00 - 20:00
수
09:30 - 15:00
12:30 - 14:00 휴게시간
14:30 접수마감
접기",0507-1471-7503
도레미의원,피부과,"목
10:00 - 19:00
13:00 - 14:00 휴게시간
금
10:00 - 21:00
13:00 - 14:00 휴게시간
토
10:00 - 16:00
일
정기휴무 (매주 일요일)
월
10:00 - 19:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
14:00 - 21:00",0507-1488-9876
이든정신건강의학과의원,정신건강의학과,"목
09:30 - 18:30
12:30 - 14:00 휴게시간
17:30 접수마감
금
09:30 - 18:30
12:30 - 14:00 휴게시간
17:30 접수마감
토
09:00 - 13:30
12:30 접수마감
일
정기휴무 (매주 일요일)
월
정기휴무 (매주 월요일)
화(6/6)
현충일 휴무
수
09:30 - 18:30
12:30 - 14:00 휴게시간
17:30 접수마감",0507-1426-1077
에스산부인과의원,산부인과,"목
09:30 - 18:00
13:00 - 14:00 휴게시간
금
09:30 - 18:00
13:00 - 14:00 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 14:00",051-715-7977
새롬이비인후과의원,이비인후과,"목
09:00 - 18:30
12:30 - 14:00 휴게시간
금
09:00 - 18:30
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
12:30 - 14:00 휴게시간",0507-1433-7576
뷰리안의원,피부과,"목
10:30 - 20:30
13:30 - 14:30 휴게시간
20:15 접수마감
금
10:30 - 19:00
13:30 - 14:30 휴게시간
18:45 접수마감
토
10:30 - 15:30
15:15 접수마감
일
정기휴무 (매주 일요일)
월
15:00 - 20:30
20:15 접수마감
화(6/6)
현충일 휴무
수
10:30 - 19:00
13:30 - 14:30 휴게시간
18:45 접수마감",0507-1433-7823
경희서울한의원,한의원,"목
09:00 - 20:00
12:30 - 14:00 휴게시간
금
09:00 - 20:00
12:30 - 14:00 휴게시간
토
09:00 - 15:00
일
09:00 - 15:00
월
09:00 - 20:00
12:30 - 14:00 휴게시간
화(6/6)
현충일09:00 - 15:00
수
09:00 - 20:00
12:30 - 14:00 휴게시간",051-710-7525
예뻐지는의원,피부과,"목
11:00 - 19:00
13:00 - 14:00 휴게시간
금
11:00 - 19:00
13:00 - 14:00 휴게시간
토
11:00 - 15:00
일
정기휴무 (매주 일요일)
월
11:00 - 20:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
11:00 - 19:00
13:00 - 14:00 휴게시간",051-628-7212
클라쎄피부과의원,피부과,"목
09:30 - 18:30
12:30 - 14:00 휴게시간
18:00 접수마감
금
09:30 - 18:30
12:30 - 14:00 휴게시간
18:00 접수마감
토
09:30 - 13:00
12:30 접수마감
일
정기휴무 (매주 일요일)
월(6/5)
휴무
화(6/6)
휴무
수(6/7)
휴무",0507-1418-7502
유솜마취통증의학과의원,마취통증의학과,"목
09:30 - 18:00
13:00 - 14:00 휴게시간
17:30 접수마감
금
09:30 - 18:00
13:00 - 14:00 휴게시간
17:30 접수마감
토
09:30 - 13:00
12:30 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:00 휴게시간
17:30 접수마감
화(6/6)
현충일 휴무
수
14:00 - 21:00
20:30 접수마감",0507-1330-4114
조진수소아청소년과의원,소아청소년과,"목
09:00 - 18:00
12:30 - 14:00 휴게시간
금
09:00 - 18:00
12:30 - 14:00 휴게시간
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
12:30 - 14:00 휴게시간",051-625-9933
신진근이비인후과의원,이비인후과,"목
09:00 - 18:30
12:30 - 14:00 휴게시간
금
09:00 - 18:30
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
14:00 - 18:30",051-612-5075
남경한의원,한의원,"목
09:30 - 18:00
12:30 - 13:30 휴게시간
금
09:30 - 18:00
12:30 - 13:30 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 13:30 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:30 - 13:30 휴게시간",051-621-1135
양성연내과의원,내과,"목
08:30 - 18:00
12:30 - 14:00 휴게시간
17:30 접수마감
금
08:30 - 18:00
12:30 - 14:00 휴게시간
17:30 접수마감
토
08:30 - 12:30
12:00 접수마감
일
정기휴무 (매주 일요일)
월
08:30 - 18:00
12:30 - 14:00 휴게시간
17:30 접수마감
화(6/6)
현충일 휴무
수
08:30 - 16:00
15:30 접수마감",051-624-7582
김문석피부과의원,피부과,"목
09:00 - 17:00
금
09:00 - 17:00
토
09:00 - 12:30
일
정기휴무 (매주 일요일)
월
09:00 - 17:00
화(6/6)
현충일 휴무
수
09:00 - 17:00",051-624-1612
고마워한의원,한의원,"목
정기휴무 (매주 목요일)
금
10:00 - 21:00
13:00 - 14:00 휴게시간
17:30 - 18:00 휴게시간
토
10:00 - 17:30
13:00 - 14:00 휴게시간
일
정기휴무 (매주 일요일)
월
10:00 - 21:00
13:00 - 14:00 휴게시간
17:30 - 18:00 휴게시간
화(6/6)
12:00 - 19:30
수
10:00 - 21:00
13:00 - 14:00 휴게시간
17:30 - 18:00 휴게시간",0507-1474-0302
W치과의원,치과,"목
13:00 - 20:00
금
13:00 - 20:00
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
13:00 - 20:00
화(6/6)
현충일 휴무
수
13:00 - 20:00",0507-1407-2842
서울최유라정신건강의학과의원,정신건강의학과,"목
09:30 - 17:30
13:00 - 14:00 휴게시간
금
09:30 - 17:30
13:00 - 14:00 휴게시간
토
09:30 - 13:30
일
정기휴무 (매주 일요일)
월
09:30 - 17:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
14:00 - 19:30",0507-1390-3234
리즈정신건강의학과의원,정신건강의학과,"목
09:30 - 18:30
12:30 - 14:00 휴게시간
금
09:30 - 18:30
12:30 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
14:00 - 18:30",051-639-3399
대연정형외과의원,정형외과,"목
09:00 - 18:30
13:00 - 14:30 휴게시간
금
09:00 - 18:30
13:00 - 14:30 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
13:00 - 14:30 휴게시간
화
09:00 - 18:30
13:00 - 14:30 휴게시간
수
09:00 - 18:30
13:00 - 14:30 휴게시간
접기",051-914-1234
성소치과의원,치과,"목
09:30 - 18:30
12:30 - 14:00 휴게시간
금
09:30 - 18:30
12:30 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
12:30 - 14:00 휴게시간",0507-1373-0275
시온치과의원 대연점,치과,"목
09:30 - 18:30
13:00 - 14:30 휴게시간
금
09:30 - 18:30
13:00 - 14:30 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
13:00 - 14:30 휴게시간",0507-1419-2822
대명치과의원,치과,"목
10:00 - 21:00
금
10:00 - 19:00
토
09:30 - 13:30
일
정기휴무 (매주 일요일)
월
10:00 - 19:00
화(6/6)
현충일 휴무
수
10:00 - 19:00",0507-1443-2506
구자현비뇨기과의원,비뇨의학과,"목
09:30 - 18:00
13:00 - 14:00 휴게시간
금
09:30 - 18:00
13:00 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
13:00 - 14:00 휴게시간",051-625-2288
강남비뇨기과의원,비뇨의학과,"목
09:00 - 18:00
13:00 - 14:00 휴게시간
금
09:00 - 18:00
13:00 - 14:00 휴게시간
토
09:00 - 12:30
일
정보없음
월
09:00 - 18:00
13:00 - 14:00 휴게시간
화
09:00 - 18:00
13:00 - 14:00 휴게시간
수
09:00 - 18:00
13:00 - 14:00 휴게시간
접기",051-646-6464
