이름,병원종류,영업시간,전화번호
다솜의원 자갈치점,내과,"금
08:30 - 17:20
12:30 - 13:30 휴게시간
토
08:30 - 12:40
일
정기휴무 (매주 일요일)
월
08:30 - 17:20
12:30 - 13:30 휴게시간
화(6/6)
현충일 휴무
수
08:30 - 17:20
12:30 - 13:30 휴게시간
목
08:30 - 17:20
12:30 - 13:30 휴게시간",051-243-7582
이창영정신과의원,신경과,"금
09:30 - 18:30
12:30 - 13:30 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
12:30 - 13:30 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
12:30 - 13:30 휴게시간
목
09:30 - 18:30
12:30 - 13:30 휴게시간",051-242-2112
이경인내과의원,내과,"금
09:00 - 18:00
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
12:30 - 14:00 휴게시간
목
09:00 - 18:00
12:30 - 14:00 휴게시간",051-246-2682
제일부부치과의원,치과,"금
09:45 - 18:00
12:30 - 14:30 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:45 - 18:00
12:30 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
09:45 - 18:00
12:30 - 14:30 휴게시간
목
09:45 - 18:00
12:30 - 14:30 휴게시간",051-255-4727
본치과의원,치과,"금
09:30 - 18:00
13:00 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
13:00 - 14:00 휴게시간
목
09:30 - 13:00
13:00 - 14:00 휴게시간",051-231-7528
예사랑병원,정신건강의학과,"금
09:00 - 17:30
12:00 - 13:00 휴게시간
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
09:00 - 17:30
12:00 - 13:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 17:30
12:00 - 13:00 휴게시간
목
09:00 - 17:30
12:00 - 13:00 휴게시간",051-248-9000
탑조인트의원,"병원,의원","금
09:00 - 18:30
13:00 - 14:00 휴게시간
토
09:00 - 13:30
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
13:00 - 14:00 휴게시간
목
09:00 - 18:30
13:00 - 14:00 휴게시간",0507-1469-1611
삼성한의원,한의원,"금
09:00 - 19:00
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 19:00
13:00 - 14:00 휴게시간
화(6/6)
현충일09:00 - 13:00
수
09:00 - 19:00
13:00 - 14:00 휴게시간
목
09:00 - 19:00
13:00 - 14:00 휴게시간
접기",0507-1312-7579
손영경치과의원,치과,"금
09:00 - 18:30
12:30 - 14:00 휴게시간
토
09:00 - 13:30
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
12:30 - 14:00 휴게시간
목
09:00 - 18:30
12:30 - 14:00 휴게시간",051-241-7903
BH대학효요양병원,요양병원,"금
09:00 - 18:00
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
화(6/6)
현충일 휴무
수
09:00 - 18:00
목
09:00 - 18:00",051-254-5200
선하요양병원,요양병원,"금
09:00 - 17:00
토
09:00 - 13:00
일
정보없음
월
09:00 - 17:00
화(6/6)
현충일 휴무
수
09:00 - 17:00
목
09:00 - 17:00",051-714-1714
대신치과의원,치과,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
토
09:30 - 12:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:30 - 14:00 휴게시간
목
14:00 - 18:00",051-247-9960
최성호비뇨기과의원,비뇨의학과,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:30 - 14:00 휴게시간
목
09:30 - 18:00
12:30 - 14:00 휴게시간",051-256-2564
세원요양병원,요양병원,"금
09:00 - 17:00
토
09:00 - 12:00
일
정기휴무 (매주 일요일)
월
09:00 - 17:00
화(6/6)
현충일 휴무
수
09:00 - 17:00
목
09:00 - 17:00",051-250-3000
연세다솜의원,"병원,의원","금
09:00 - 19:00
12:00 - 13:00 휴게시간
토
09:00 - 15:00
일
정기휴무 (매주 일요일)
월
09:00 - 19:00
12:00 - 13:00 휴게시간
화(6/6)
현충일09:00 - 15:00
수
09:00 - 19:00
12:00 - 13:00 휴게시간
목
09:00 - 19:00
12:00 - 13:00 휴게시간
접기",051-244-7855
한빛의원,"병원,의원","금
09:00 - 17:30
13:00 - 14:00 휴게시간
토
09:00 - 12:00
일
정기휴무 (매주 일요일)
월
09:00 - 17:30
13:00 - 14:00 휴게시간
화
09:00 - 17:30
13:00 - 14:00 휴게시간
수
09:00 - 17:30
13:00 - 14:00 휴게시간
목
09:00 - 17:30
13:00 - 14:00 휴게시간",051-242-7575
부산대학교병원 응급의료센터,응급실,,051-240-7501
임완재치과의원,치과,"금
09:00 - 18:00
13:00 - 14:00 휴게시간
토
10:00 - 22:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
13:00 - 14:00 휴게시간
목
09:00 - 18:00
13:00 - 14:00 휴게시간",051-241-2357
토머스신경외과의원,신경외과,"금
09:00 - 17:00
12:00 - 12:30 휴게시간
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
09:00 - 17:00
12:00 - 12:30 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 17:00
12:00 - 12:30 휴게시간
목
09:00 - 17:00
12:00 - 12:30 휴게시간",051-255-7222
송산한의원,한의원,"금
10:00 - 18:30
토
10:00 - 16:00
일
정기휴무 (매주 일요일)
월
정기휴무 (매주 월요일)
화(6/6)
현충일10:00 - 16:00
수
10:00 - 18:30
목
10:00 - 18:30",051-254-8790
장수한의원,한의원,"금
09:00 - 19:00
토
09:00 - 17:00
일
정기휴무 (매주 일요일)
월
09:00 - 19:00
화(6/6)
현충일09:00 - 19:00
수
09:00 - 19:00
목
09:00 - 19:00
접기",051-246-1075
동아대학교병원 장례식장,장례식장,,051-256-7070
세린한의원,한의원,"금
09:30 - 19:00
12:30 - 14:00 휴게시간
12:00 접수마감
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
12:30 - 14:00 휴게시간
12:00 접수마감
화
09:30 - 19:00
12:30 - 14:00 휴게시간
12:00 접수마감
수
09:30 - 19:00
12:30 - 14:00 휴게시간
12:00 접수마감
목
09:30 - 13:00
접기",051-243-4984
송성국치과의원,치과,"금
09:30 - 18:30
13:00 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
13:00 - 14:00 휴게시간
목
09:30 - 18:30
13:00 - 14:00 휴게시간",051-255-7528
정혜진치과의원,치과,"금
09:30 - 18:00
13:00 - 14:30 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
13:00 - 14:30 휴게시간
목
09:30 - 18:00
13:00 - 14:30 휴게시간",051-254-8126
세종정형외과의원,정형외과,"금
09:00 - 17:30
12:30 - 14:00 휴게시간
토
09:00 - 12:30
일
정기휴무 (매주 일요일)
월
09:00 - 17:30
12:30 - 14:00 휴게시간
화(6/6)
현충일09:00 - 12:30
수
09:00 - 17:30
12:30 - 14:00 휴게시간
목
09:00 - 17:30
12:30 - 14:00 휴게시간
접기",051-241-1551
강치과의원,치과,"금
09:30 - 17:00
12:30 - 13:30 휴게시간
토
09:30 - 12:00
일
정기휴무 (매주 일요일)
월
09:30 - 17:00
12:30 - 13:30 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 17:00
12:30 - 13:30 휴게시간
목
09:30 - 17:00
12:30 - 13:30 휴게시간",051-244-2080
연세치과의원,치과,"금
10:00 - 18:00
13:00 - 14:00 휴게시간
17:30 접수마감
토
10:00 - 15:00
13:00 - 14:00 휴게시간
14:30 접수마감
일
정기휴무 (매주 일요일)
월
10:00 - 18:00
13:00 - 14:00 휴게시간
17:30 접수마감
화(6/6)
현충일 휴무
수
14:00 - 18:00
17:30 접수마감
목
10:00 - 18:00
13:00 - 14:00 휴게시간
17:30 접수마감",0507-1387-2337
대신한의원,한의원,"금
09:30 - 19:00
13:00 - 14:00 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 19:00
13:00 - 14:00 휴게시간
목
09:30 - 19:00
13:00 - 14:00 휴게시간",051-231-5678
부산대학교병원권역호흡기전문질환센터,병원부속시설,,051-240-7300
정안한의원,한의원,"금
09:00 - 20:00
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 20:00
12:30 - 14:00 휴게시간
화(6/6)
현충일09:00 - 13:00
수
09:00 - 20:00
12:30 - 14:00 휴게시간
목
09:00 - 18:00
12:30 - 14:00 휴게시간",051-253-2100
호산나치과의원,치과,"금
09:00 - 18:00
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
13:00 - 14:00 휴게시간
목
09:00 - 18:00
13:00 - 14:00 휴게시간",051-254-2626
부산대학교병원융합의학연구동,병원부속시설,,051-240-7000
부산대학교병원 의생명연구원,종합병원,"금
08:30 - 17:30
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
08:30 - 17:30
화(6/6)
현충일 휴무
수
08:30 - 17:30
목
08:30 - 17:30",No phone number available
동아대학교병원부산울산권역심뇌혈관질환센터,병원부속시설,,No phone number available
조영제치과의원,치과,,051-255-3328
최영욱산부인과의원,산부인과,,051-243-9001
대정한의원,한의원,"금
09:00 - 18:30
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
12:30 - 14:00 휴게시간
목
09:00 - 18:30
12:30 - 14:00 휴게시간",051-242-7043
동아대학교병원 권역응급의료센터,응급실,,051-240-5300
다인한의원,한의원,"금
09:00 - 18:30
13:00 - 14:00 휴게시간
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
13:00 - 14:00 휴게시간
목
09:00 - 18:30
13:00 - 14:00 휴게시간",051-244-7510
참사랑의원,내과,"금
09:00 - 17:30
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 17:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 13:00
목
09:00 - 17:30
13:00 - 14:00 휴게시간",051-248-7582
평안한의원,한의원,"금
09:30 - 18:30
13:00 - 14:00 휴게시간
토
09:30 - 14:00
일
정보없음
월
09:30 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
13:00 - 14:00 휴게시간
목
09:30 - 18:30
13:00 - 14:00 휴게시간",051-243-1275
신치과의원,치과,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:30 - 14:00 휴게시간
목
09:30 - 18:00
12:30 - 14:00 휴게시간",051-255-2875
부산대학교병원 장례식장,장례식장,,051-240-7161
건민부부한의원,한의원,"금
09:30 - 18:00
13:00 - 14:00 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
13:00 - 14:00 휴게시간
목
09:30 - 18:00
13:00 - 14:00 휴게시간",051-231-1075
JMP한의원,한의원,"금
10:00 - 18:30
12:30 - 13:30 휴게시간
토
10:00 - 15:00
일
정기휴무 (매주 일요일)
월
10:00 - 18:30
12:30 - 13:30 휴게시간
화(6/6)
현충일 휴무
수
10:00 - 18:30
12:30 - 13:30 휴게시간
목
10:00 - 18:30
12:30 - 13:30 휴게시간",051-243-6700
이일돈한의원,한의원,"금
09:30 - 18:30
13:00 - 14:00 휴게시간
토
09:30 - 16:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일09:30 - 16:00
수
09:30 - 18:30
13:00 - 14:00 휴게시간
목
09:30 - 18:30
13:00 - 14:00 휴게시간
접기",051-243-7000
조호성치과의원,치과,"금
09:30 - 18:00
13:00 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
13:00 - 14:00 휴게시간
목
09:30 - 18:00
13:00 - 14:00 휴게시간",051-254-1790
미치과의원,치과,"금
09:30 - 18:00
13:00 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
13:00 - 14:00 휴게시간
목
09:30 - 18:00
13:00 - 14:00 휴게시간",051-242-8026
이수영치과의원,치과,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
토
09:30 - 12:30
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:30 - 14:00 휴게시간
목
09:30 - 18:00
12:30 - 14:00 휴게시간",051-254-7574
동선한의원,한의원,"금
09:00 - 18:00
13:00 - 14:00 휴게시간
토
09:00 - 16:00
13:00 - 14:00 휴게시간
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
13:00 - 14:00 휴게시간
목
09:00 - 13:00",051-248-9973
우리의원,내과,"금
09:00 - 19:00
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 19:00
화(6/6)
현충일09:00 - 13:00
수
09:00 - 19:00
목
09:00 - 19:00
접기",051-256-0204
부산대학교병원건강증진센터,병원부속시설,"금
08:00 - 17:00
토
정보없음
일
정보없음
월
08:00 - 17:00
화
08:00 - 17:00
수
08:00 - 17:00
목
08:00 - 17:00
접기",051-240-7890
혜민한의원,한의원,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:30 - 14:00 휴게시간
목
09:30 - 18:00
12:30 - 14:00 휴게시간",051-244-4363
한기완치과의원,치과,"금
09:30 - 18:00
13:00 - 14:30 휴게시간
토
09:30 - 12:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
13:00 - 14:30 휴게시간
목
정기휴무 (매주 목요일)",051-246-6979
삼성의원,내과,"금
09:00 - 18:00
12:30 - 13:30 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:30 - 13:30 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
12:30 - 13:30 휴게시간
목
09:00 - 18:00
12:30 - 13:30 휴게시간",051-245-0065
신내과의원,내과,"금
09:00 - 18:00
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
13:00 - 14:00 휴게시간
목
09:00 - 18:00
13:00 - 14:00 휴게시간",0507-1440-1023
초민한의원,한의원,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:30 - 14:00 휴게시간
목
09:30 - 18:00
12:30 - 14:00 휴게시간",051-254-0032
차한의원,한의원,,051-243-7666
동춘당한의원,한의원,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
토
09:30 - 12:30
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:30 - 14:00 휴게시간
목
09:30 - 18:00
12:30 - 14:00 휴게시간",051-242-6522
동창당한의원,한의원,"금
09:00 - 18:00
12:30 - 13:30 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:30 - 13:30 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
12:30 - 13:30 휴게시간
목
09:00 - 18:00
12:30 - 13:30 휴게시간",051-255-5588
부민한의원,한의원,"금
09:00 - 18:00
13:00 - 14:00 휴게시간
17:00 접수마감
토
09:00 - 13:00
12:00 접수마감
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:00 휴게시간
17:00 접수마감
화(6/6)
현충일 휴무
수
09:00 - 18:00
13:00 - 14:00 휴게시간
17:00 접수마감
목
09:00 - 18:00
13:00 - 14:00 휴게시간
17:00 접수마감",051-256-4189
동의부부한의원,한의원,"금
09:30 - 18:30
12:30 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
12:30 - 14:00 휴게시간
목
09:30 - 18:30
12:30 - 14:00 휴게시간",051-247-7582
정치과의원,치과,"금
10:00 - 18:00
13:00 - 14:30 휴게시간
토
10:00 - 14:00
일
정기휴무 (매주 일요일)
월
10:00 - 18:00
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
10:00 - 18:00
13:00 - 14:30 휴게시간
목
10:00 - 18:00
13:00 - 14:30 휴게시간",051-246-2875
이영하의원,내과,"금
09:30 - 18:00
토
09:30 - 15:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
화(6/6)
현충일 휴무
수
09:30 - 18:00
목
09:30 - 18:00",051-248-6432
삼육부산병원별관,병원부속시설,,No phone number available
경로치과의원,치과,"금
정기휴무 (매주 금요일)
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
08:30 - 11:00
화(6/6)
현충일 휴무
수
정기휴무 (매주 수요일)
목
08:30 - 11:00",051-254-7142
동성한의원,한의원,"금
09:00 - 18:00
12:00 - 13:00 휴게시간
토
09:00 - 15:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:00 - 13:00 휴게시간
화(6/6)
현충일09:00 - 15:00
수
09:00 - 18:00
12:00 - 13:00 휴게시간
목
09:00 - 18:00
12:00 - 13:00 휴게시간
접기",051-242-6010
동문한의원,한의원,"금
09:00 - 18:00
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
13:00 - 14:00 휴게시간
목
09:00 - 18:00
13:00 - 14:00 휴게시간",051-248-5408
강치과의원,치과,"금
09:00 - 18:00
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
12:30 - 14:00 휴게시간
목
09:00 - 18:00
12:30 - 14:00 휴게시간",051-242-1003
석인한의원,한의원,"금
10:00 - 18:00
토
10:00 - 15:00
일
정기휴무 (매주 일요일)
월
10:00 - 18:00
화(6/6)
현충일 휴무
수
10:00 - 18:00
목
10:00 - 18:00",051-241-4656
충무한의원,한의원,"금
09:00 - 18:00
12:30 - 14:00 휴게시간
토
09:00 - 12:30
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
12:30 - 14:00 휴게시간
목
09:00 - 18:00
12:30 - 14:00 휴게시간",051-244-8382
정림한의원,한의원,"금
09:00 - 18:00
토
09:00 - 15:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
화(6/6)
현충일09:00 - 15:00
수
09:00 - 18:00
목
09:00 - 18:00
접기",0507-1342-0313
유재현치과의원,치과,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
토
09:30 - 16:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:30 - 14:00 휴게시간
목
09:30 - 18:00
12:30 - 14:00 휴게시간",051-244-2623
동아대학교 대신병원감염전문병동,병원부속시설,,No phone number available
축복한의원,한의원,"금
11:00 - 16:00
토
11:00 - 16:00
일
정기휴무 (매주 일요일)
월
11:00 - 16:00
화(6/6)
현충일 휴무
수
11:00 - 16:00
목
11:00 - 16:00",051-256-3917
고신대학교복음병원장기려기념암센터,병원부속시설,,No phone number available
삼육부산병원음압병동,병원부속시설,,No phone number available
경희한의원,한의원,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일09:30 - 13:00
수
09:30 - 18:00
12:30 - 14:00 휴게시간
목
09:30 - 18:00
12:30 - 14:00 휴게시간
접기",051-254-7814
동아대학교병원 난청클리닉 인공와우센터,병원부속시설,,051-240-5428
서구보건소 선별진료소,선별진료소,"금
09:00 - 17:50
12:00 - 13:00 휴게시간
토
09:00 - 13:00
일
09:00 - 13:00
월
09:00 - 17:50
12:00 - 13:00 휴게시간
화(6/6)
현충일09:00 - 13:00
수
09:00 - 17:50
12:00 - 13:00 휴게시간
목
09:00 - 17:50
12:00 - 13:00 휴게시간
접기",051-242-4000
동아대학교병원 종합건강증진센터,건강검진,,051-240-5454
합천한의원,한의원,"금
09:30 - 17:00
12:30 - 14:00 휴게시간
토
09:30 - 15:00
일
정기휴무 (매주 일요일)
월
09:30 - 17:00
12:30 - 14:00 휴게시간
화(6/6)
현충일09:30 - 15:00
수
09:30 - 17:00
12:30 - 14:00 휴게시간
목
09:30 - 17:00
12:30 - 14:00 휴게시간
접기",051-256-2887
부산대학교병원뇌졸중집중치료실,병원부속시설,,No phone number available
부산대학교병원심장건강재활센터,병원부속시설,,No phone number available
삼육부산병원 선별진료소,선별진료소,"금
09:00 - 12:30
토
정기휴무 (매주 토요일)
일
09:00 - 12:30
월
09:00 - 12:30
화(6/6)
현충일09:00 - 12:30
수
09:00 - 12:30
목
09:00 - 12:30
접기",051-600-7386
주식회사신어,"병원,의원",,051-990-6444
설제욱한의원,한의원,"금
09:30 - 19:00
13:00 - 14:00 휴게시간
토
09:30 - 15:00
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
13:00 - 14:00 휴게시간
화(6/6)
현충일09:30 - 13:00
수
09:30 - 19:00
13:00 - 14:00 휴게시간
목
09:30 - 19:00
13:00 - 14:00 휴게시간
접기",051-254-9195
고신대학교복음병원 선별진료소,선별진료소,"금
09:00 - 17:30
12:00 - 13:30 휴게시간
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
09:00 - 17:30
12:00 - 13:30 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 17:30
12:00 - 13:30 휴게시간
목
09:00 - 17:30
12:00 - 13:30 휴게시간",051-990-6610
고신대학교복음병원 건강증진센터,건강검진,,051-990-5050
고신대학교복음병원카자흐스탄제2거점센터,병원부속시설,,No phone number available
동아대학교 구덕캠퍼스의료원서관,병원부속시설,,No phone number available
수복한의원,한의원,,051-241-5636
고신대학교복음병원부속병원신관,병원부속시설,,No phone number available
고신대학교복음병원부속병원본관,병원부속시설,,No phone number available
고신대학교복음병원부속병원구관,병원부속시설,,No phone number available
고신대학교복음병원원격의료센터,병원부속시설,,No phone number available
제일방사선과,영상의학과,"금
09:00 - 18:00
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
12:30 - 14:00 휴게시간
목
09:00 - 12:30
12:30 - 14:00 휴게시간",051-246-4370
한국자연건강연구원,건강검진,,051-241-3993
부산대학교병원부산지역암센터,병원부속시설,,No phone number available
부산대학교병원심뇌혈관센터,병원부속시설,,No phone number available
부산대학교병원장기려관,병원부속시설,,No phone number available
부산대학교병원토모테라피센터,병원부속시설,,No phone number available
고운피부과의원,피부과,"금
09:30 - 20:00
12:30 - 14:00 휴게시간
토
09:30 - 15:00
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 19:00
12:30 - 14:00 휴게시간
목
09:30 - 19:00
12:30 - 14:00 휴게시간",051-415-4001
엘리트치과병원,치과,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 20:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 20:00
12:30 - 14:00 휴게시간
목
09:30 - 20:00
12:30 - 14:00 휴게시간",051-322-2875
인제대학교부산백병원,종합병원,"금
08:00 - 17:00
12:00 - 13:30 휴게시간
토
08:00 - 12:00
일
정기휴무 (매주 일요일)
월
08:00 - 17:00
12:00 - 13:30 휴게시간
화
08:00 - 17:00
12:00 - 13:30 휴게시간
수
08:00 - 17:00
12:00 - 13:30 휴게시간
목
08:00 - 17:00
12:00 - 13:30 휴게시간",051-890-6114
고운피부과의원,피부과,"금
09:30 - 20:00
12:30 - 14:00 휴게시간
19:30 접수마감
토
09:30 - 15:00
14:30 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
12:30 - 14:00 휴게시간
18:30 접수마감
화(6/6)
현충일 휴무
수
09:30 - 18:30
12:30 - 14:00 휴게시간
18:00 접수마감
목
09:30 - 18:30
12:30 - 14:00 휴게시간
18:00 접수마감",051-231-4001
백천피부과의원,피부과,"금
09:30 - 18:30
12:30 - 14:00 휴게시간
토
09:30 - 14:40
일
정기휴무 (매주 일요일)
월
09:30 - 18:40
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
12:30 - 14:00 휴게시간
목
14:00 - 19:10",051-204-1204
건강만세365병원,정형외과,"금
09:00 - 18:00
토
09:00 - 13:00
일
09:00 - 13:00
월
09:00 - 18:00
화(6/6)
현충일09:00 - 13:00
수
09:00 - 18:00
목
09:00 - 18:00
접기",051-711-0365
블리비의원 부산남포점,피부과,"금
10:00 - 20:00
토
10:00 - 15:00
일
정기휴무 (매주 일요일)
월
10:00 - 20:00
화(6/6)
현충일 휴무
수
10:00 - 20:00
목
10:00 - 20:00",1811-6686
