이름,병원종류,영업시간,전화번호
영도의원,"병원,의원","금
09:00 - 18:00
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
화(6/6)
현충일 휴무
수
09:00 - 18:00
목
정기휴무 (매주 목요일)",051-415-2332
로덴치과의원,치과,"금
09:30 - 18:30
13:00 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:00 - 14:00 휴게시간
화
09:30 - 18:30
13:00 - 14:00 휴게시간
수
09:30 - 19:30
13:00 - 14:00 휴게시간
목
정기휴무 (매주 목요일)
접기",0507-1358-3110
시원메디컬의원,내과,"금
09:00 - 18:00
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
화(6/6)
현충일 휴무
수
09:00 - 18:00
목
09:00 - 18:00",051-412-0110
푸른의원,"병원,의원","금
08:30 - 18:30
토
09:00 - 15:30
일
정기휴무 (매주 일요일)
월
08:30 - 18:30
화(6/6)
현충일09:00 - 12:30
수
08:30 - 18:30
목
08:30 - 18:30
접기",051-417-1114
영도병원 응급실,응급실,"매일
00:00 - 24:00
접기",051-419-7575
이맑은정신건강의학과,정신건강의학과,,No phone number available
장혜경의원,내과,"금
09:00 - 18:30
토
09:00 - 13:30
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
화(6/6)
현충일09:00 - 13:00
수
09:00 - 18:30
목
09:00 - 18:30
접기",051-403-8800
영도병원 종합건강검진센터,건강검진,,051-419-7756
청학치과의원,치과,"금
09:30 - 18:30
13:00 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
13:00 - 14:00 휴게시간
목
09:30 - 13:00",051-418-7528
김무진의원,"병원,의원","금
09:00 - 18:30
토
09:00 - 12:30
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
화(6/6)
현충일 휴무
수
09:00 - 18:30
목
09:00 - 18:30",051-405-2772
현대치과의원,치과,,051-413-2100
은혜한의원,한의원,"금
09:00 - 18:00
13:00 - 14:00 휴게시간
토
09:00 - 13:30
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
13:00 - 14:00 휴게시간
목
09:00 - 18:00
13:00 - 14:00 휴게시간",051-403-7048
오렌지치과의원,치과,"금
10:00 - 18:30
13:00 - 14:00 휴게시간
토
10:00 - 13:00
일
정기휴무 (매주 일요일)
월
10:00 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
10:00 - 18:30
13:00 - 14:00 휴게시간
목
10:00 - 18:30
13:00 - 14:00 휴게시간",051-417-7528
아남한의원,한의원,"금
09:00 - 18:00
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 19:00
13:00 - 14:00 휴게시간
목
09:00 - 18:00
13:00 - 14:00 휴게시간",051-418-0048
제원한의원,한의원,"금
09:30 - 18:30
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
화(6/6)
현충일 휴무
수
09:30 - 18:30
목
09:30 - 18:30",051-415-3560
태종대한의원,한의원,"금
09:00 - 18:00
13:00 - 14:00 휴게시간
12:00, 17:00 접수마감
토
09:00 - 13:00
12:00 접수마감
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:00 휴게시간
12:00, 17:00 접수마감
화
09:00 - 18:00
13:00 - 14:00 휴게시간
12:00, 17:00 접수마감
수
09:00 - 18:00
13:00 - 14:00 휴게시간
12:00, 17:00 접수마감
목
09:00 - 18:00
13:00 - 14:00 휴게시간
12:00, 17:00 접수마감
접기",051-403-7866
미&플란트치과의원,치과,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
토
09:30 - 12:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:30 - 14:00 휴게시간
목
정기휴무 (매주 목요일)",051-416-1155
해동병원별관,병원부속시설,,No phone number available
천성의원,내과,"금
09:00 - 18:00
12:30 - 13:30 휴게시간
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:30 - 13:30 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
12:30 - 13:30 휴게시간
목
09:00 - 18:00
12:30 - 13:30 휴게시간",051-412-4408
동산의원,가정의학과,"금
09:00 - 18:00
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
화(6/6)
현충일 휴무
수
09:00 - 18:00
목
09:00 - 18:00",051-413-0965
탑치과의원,치과,,051-404-2804
제강한의원,한의원,"금
09:30 - 19:00
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
화(6/6)
현충일 휴무
수
09:30 - 19:00
목
09:30 - 19:00",051-405-1075
해민한의원,한의원,"금
09:00 - 18:20
12:30 - 14:00 휴게시간
토
09:00 - 13:50
일
정기휴무 (매주 일요일)
월
09:00 - 18:20
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:20
12:30 - 14:00 휴게시간
목
09:00 - 18:20
12:30 - 14:00 휴게시간",051-412-7513
상아치과의원,치과,"금
09:30 - 18:00
12:00 - 14:00 휴게시간
17:00 접수마감
토
09:30 - 12:00
11:00 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:00 - 14:00 휴게시간
17:00 접수마감
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:00 - 14:00 휴게시간
17:00 접수마감
목
09:30 - 12:00
11:00 접수마감",051-413-6115
계응심산부인과의원,산부인과,"금
09:00 - 18:00
토
09:00 - 16:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
화(6/6)
현충일 휴무
수
09:00 - 18:00
목
09:00 - 18:00",051-416-5780
수치과의원,치과,,051-405-2875
서승도치과의원,치과,"금
09:00 - 18:00
13:00 - 14:30 휴게시간
토
09:00 - 12:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
13:00 - 14:30 휴게시간
목
09:00 - 18:00
13:00 - 14:30 휴게시간",051-413-0152
경희은한의원,한의원,"금
09:00 - 18:00
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 20:00
화(6/6)
현충일 휴무
수
09:00 - 18:00
목
09:00 - 20:00",051-631-1300
제영한의원,한의원,"금
09:30 - 19:00
토
09:30 - 15:30
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
화(6/6)
현충일 휴무
수
09:30 - 19:00
목
09:30 - 19:00",051-404-1275
동삼3동마을건강센터,보건소,,051-419-5787
신아의원,외과,"금
09:00 - 17:00
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 17:00
화(6/6)
현충일 휴무
수
정기휴무 (매주 수요일)
목
09:00 - 17:00",0507-1369-7175
김주태내과의원,내과,"금
09:00 - 18:00
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
화(6/6)
현충일 휴무
수
09:00 - 18:00
목
09:00 - 18:00",051-412-1876
원회춘한의원,한의원,"금
09:00 - 18:00
12:00 - 12:30 휴게시간
토
09:00 - 12:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:00 - 12:30 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
12:00 - 12:30 휴게시간
목
09:00 - 18:00
12:00 - 12:30 휴게시간",051-416-4687
본디올청학한의원,한의원,"금
09:30 - 19:00
13:00 - 14:00 휴게시간
토
09:30 - 15:00
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
13:00 - 14:00 휴게시간
화(6/6)
현충일09:30 - 13:00
수
09:30 - 19:00
13:00 - 14:00 휴게시간
목
정기휴무 (매주 목요일)
접기",051-416-4167
장창민치과의원,치과,"금
09:30 - 18:00
13:00 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
13:00 - 14:00 휴게시간
목
09:30 - 18:00
13:00 - 14:00 휴게시간",051-414-7447
오태호마취통증의학과의원,마취통증의학과,"금
09:30 - 18:00
토
09:30 - 12:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
화(6/6)
현충일 휴무
수
09:30 - 18:00
목
14:00 - 18:00",051-412-1070
이광열치과의원,치과,"금
09:30 - 17:00
12:30 - 14:00 휴게시간
토
09:30 - 12:00
일
정기휴무 (매주 일요일)
월
09:30 - 17:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 17:00
12:30 - 14:00 휴게시간
목
09:30 - 17:00
12:30 - 14:00 휴게시간",051-413-4604
나비아이한의원 영도점,한의원,"금
09:00 - 18:00
13:00 - 14:00 휴게시간
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
13:00 - 14:00 휴게시간
목
09:00 - 18:00
13:00 - 14:00 휴게시간",051-418-7575
천성아동재활원,재활의학과,"금
09:00 - 18:00
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
화(6/6)
현충일 휴무
수
09:00 - 18:00
목
09:00 - 18:00",No phone number available
영도복지의원,"병원,의원",,No phone number available
큰사랑한의원,한의원,"금
09:00 - 18:30
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
13:00 - 14:00 휴게시간
목
09:00 - 18:30
13:00 - 14:00 휴게시간",051-417-6337
영도병원 물리치료실,종합병원,,051-419-7675
흰여울의원,"병원,의원",,051-415-1223
홍상철한의원,한의원,"금
09:00 - 15:00
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 14:00
화(6/6)
현충일 휴무
수
09:00 - 15:00
목
09:00 - 15:00",051-418-1575
한가족한의원,한의원,,051-414-7555
성복한의원,한의원,"금
09:00 - 18:30
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
12:30 - 14:00 휴게시간
목
09:00 - 18:30
12:30 - 14:00 휴게시간",051-413-1741
바른약선한의원,한의원,"금
08:30 - 18:30
토
08:30 - 14:00
일
정기휴무 (매주 일요일)
월
08:30 - 18:30
화(6/6)
현충일08:30 - 14:00
수
08:30 - 18:30
목
08:30 - 18:30
접기",051-413-5600
나나한의원,한의원,"금
09:00 - 13:00
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
정기휴무 (매주 월요일)
화(6/6)
현충일 휴무
수
정기휴무 (매주 수요일)
목
정기휴무 (매주 목요일)",051-971-0949
박성국치과의원,치과,"금
09:00 - 18:30
12:30 - 14:00 휴게시간
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
12:30 - 14:00 휴게시간
목
09:00 - 18:30
12:30 - 14:00 휴게시간",051-417-2422
부경한의원,한의원,"금
08:00 - 18:00
토
08:00 - 13:00
일
08:00 - 13:00
월
08:00 - 18:00
화(6/6)
현충일08:00 - 13:00
수
08:00 - 18:00
목
08:00 - 18:00
접기",051-412-0106
우리가정의원,가정의학과,"금
09:00 - 18:00
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
화(6/6)
현충일 휴무
수
09:00 - 18:00
목
09:00 - 18:00",051-412-3737
장생한의원,한의원,"금
09:00 - 18:30
12:30 - 14:00 휴게시간
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
12:30 - 14:00 휴게시간
목
09:00 - 18:30
12:30 - 14:00 휴게시간",051-403-1432
세민치과의원,치과,"금
09:30 - 18:30
12:30 - 14:00 휴게시간
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
12:30 - 14:00 휴게시간
목
09:30 - 18:30
12:30 - 14:00 휴게시간",051-545-2875
소명의료재단한빛사랑의원,내과,"금
09:30 - 17:00
13:00 - 14:00 휴게시간
16:30 접수마감
토
09:30 - 13:00
12:30 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 17:00
13:00 - 14:00 휴게시간
16:30 접수마감
화(6/6)
현충일 휴무
수
09:30 - 13:00
12:30 접수마감
목
09:30 - 17:00
13:00 - 14:00 휴게시간
16:30 접수마감",051-416-4442
한진복음의원,"병원,의원","금
08:30 - 17:00
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
08:30 - 17:00
화(6/6)
현충일 휴무
수
08:30 - 17:00
목
08:30 - 17:00",051-410-3664
국사관,정형외과,,051-416-3718
힐링한의원,한의원,"금
09:00 - 18:00
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
12:30 - 14:00 휴게시간
목
09:00 - 18:00
12:30 - 14:00 휴게시간",0507-1448-7583
인덕한의원,한의원,"금
09:00 - 18:00
토
정보없음
일
정보없음
월
09:00 - 18:00
화
09:00 - 18:00
수
09:00 - 18:00
목
09:00 - 18:00
접기",051-415-2882
전치과의원,치과,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:30 - 14:00 휴게시간
목
09:30 - 18:00
12:30 - 14:00 휴게시간",051-416-5151
경래한의원,한의원,"금
09:00 - 18:00
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일09:00 - 13:00
수
09:00 - 18:00
13:00 - 14:00 휴게시간
목
09:00 - 18:00
13:00 - 14:00 휴게시간
접기",051-416-2525
성심의원,"병원,의원","금
09:00 - 18:00
토
09:00 - 14:00
일
정보없음
월
09:00 - 18:00
화
09:00 - 18:00
수
09:00 - 18:00
목
09:00 - 18:00
접기",051-413-1870
박성국치과의원,치과,,No phone number available
중앙의원,내과,,No phone number available
영도구보건소 선별진료소,선별진료소,"금
09:00 - 18:00
12:00 - 13:00 휴게시간
토
09:00 - 13:00
일
09:00 - 13:00
월
09:00 - 18:00
12:00 - 13:00 휴게시간
화(6/6)
현충일09:00 - 13:00
수
09:00 - 18:00
12:00 - 13:00 휴게시간
목
09:00 - 18:00
12:00 - 13:00 휴게시간
접기",051-416-4000
곤륜한의원,한의원,"금
09:30 - 18:00
13:00 - 14:00 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
13:00 - 14:00 휴게시간
목
09:30 - 18:00
13:00 - 14:00 휴게시간",051-405-8053
해동병원 선별진료소,선별진료소,"금
09:00 - 17:00
토
09:00 - 12:00
일
정기휴무 (매주 일요일)
월
09:00 - 17:00
화(6/6)
현충일 휴무
수
09:00 - 17:00
목
09:00 - 17:00",051-410-6682
영도병원 선별진료소,선별진료소,"금
09:00 - 16:30
토
09:00 - 12:00
일
정기휴무 (매주 일요일)
월
09:00 - 16:30
화(6/6)
현충일 휴무
수
09:00 - 16:30
목
09:00 - 16:30",051-419-7873
구세산부인과의원,산부인과,"금
09:00 - 19:00
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 19:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 19:00
13:00 - 14:00 휴게시간
목
09:00 - 19:00
13:00 - 14:00 휴게시간",051-253-5555
김용기내과의원,내과,"금
09:00 - 17:30
토
09:00 - 12:30
일
정기휴무 (매주 일요일)
월
09:00 - 17:30
화(6/6)
현충일 휴무
수
09:00 - 17:30
목
09:00 - 17:30",051-245-7100
고운피부과의원,피부과,"금
09:30 - 20:00
12:30 - 14:00 휴게시간
19:30 접수마감
토
09:30 - 15:00
14:30 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
12:30 - 14:00 휴게시간
18:30 접수마감
화(6/6)
현충일 휴무
수
09:30 - 18:30
12:30 - 14:00 휴게시간
18:00 접수마감
목
09:30 - 18:30
12:30 - 14:00 휴게시간
18:00 접수마감",051-231-4001
닥터안치과의원,치과,"금
09:30 - 19:00
13:00 - 14:30 휴게시간
18:30 접수마감
토
09:30 - 13:00
12:30 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
13:00 - 14:30 휴게시간
18:30 접수마감
화(6/6)
현충일 휴무
수
09:30 - 19:00
13:00 - 14:30 휴게시간
18:30 접수마감
목
09:30 - 19:00
13:00 - 14:30 휴게시간
18:30 접수마감",0507-1465-1067
건강만세365병원,정형외과,"금
09:00 - 18:00
토
09:00 - 13:00
일
09:00 - 13:00
월
09:00 - 18:00
화(6/6)
현충일09:00 - 13:00
수
09:00 - 18:00
목
09:00 - 18:00
접기",051-711-0365
부산성모병원,종합병원,"금
08:30 - 17:30
12:30 - 13:30 휴게시간
토
08:30 - 12:30
일
정기휴무 (매주 일요일)
월
08:30 - 17:30
12:30 - 13:30 휴게시간
화(6/6)
현충일 휴무
수
08:30 - 17:30
12:30 - 13:30 휴게시간
목
08:30 - 17:30
12:30 - 13:30 휴게시간",051-933-7114
바른병원,정형외과,"금
09:00 - 20:00
12:30 - 13:30 휴게시간
19:30 접수마감
토
09:00 - 15:00
14:30 접수마감
일
정기휴무 (매주 일요일)
월
09:00 - 20:00
12:30 - 13:30 휴게시간
19:30 접수마감
화
09:00 - 20:00
12:30 - 13:30 휴게시간
19:30 접수마감
수
09:00 - 20:00
12:30 - 13:30 휴게시간
19:30 접수마감
목
09:00 - 20:00
12:30 - 13:30 휴게시간
19:30 접수마감",051-247-0119
블리비의원 부산남포점,피부과,"금
10:00 - 20:00
토
10:00 - 15:00
일
정기휴무 (매주 일요일)
월
10:00 - 20:00
화(6/6)
현충일 휴무
수
10:00 - 20:00
목
10:00 - 20:00",1811-6686
척시원병원,신경외과,,051-463-9119
주호범이비인후과의원,이비인후과,"금
09:00 - 18:30
13:30 - 15:00 휴게시간
토
09:00 - 15:30
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
13:30 - 15:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
13:30 - 15:00 휴게시간
목
09:00 - 18:30
13:30 - 15:00 휴게시간",051-248-3300
최샘내과의원,내과,"금
09:00 - 19:00
13:00 - 14:00 휴게시간
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 19:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 19:00
13:00 - 14:00 휴게시간
목
09:00 - 19:00
13:00 - 14:00 휴게시간",0507-1315-0993
이지숨이비인후과의원,이비인후과,"금
09:00 - 18:30
13:00 - 14:00 휴게시간
18:10 접수마감
토
09:00 - 12:30
12:10 접수마감
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
13:00 - 14:00 휴게시간
18:10 접수마감
화(6/6)
현충일 휴무
수
09:00 - 18:30
13:00 - 14:00 휴게시간
18:10 접수마감
목
09:00 - 18:30
13:00 - 14:00 휴게시간
18:10 접수마감",051-243-0002
바른성모안과의원,안과,"금
09:00 - 18:30
12:30 - 14:00 휴게시간
18:25 접수마감
토
09:00 - 13:30
13:25 접수마감
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
12:30 - 14:00 휴게시간
18:25 접수마감
화(6/6)
현충일 휴무
수
09:00 - 18:30
12:30 - 14:00 휴게시간
18:25 접수마감
목
09:00 - 18:30
12:30 - 14:00 휴게시간
18:25 접수마감",0507-1427-0075
맑은피부과의원,피부과,"금
09:10 - 20:00
12:30 - 13:50 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:10 - 18:30
12:30 - 13:50 휴게시간
화(6/6)
현충일 휴무
수
13:50 - 18:30
목
09:10 - 18:30
12:30 - 13:50 휴게시간",0507-1421-7700
중구보건소,보건소,"금
09:00 - 18:00
12:00 - 13:00 휴게시간
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:00 - 13:00 휴게시간
화
09:00 - 18:00
12:00 - 13:00 휴게시간
수
09:00 - 18:00
12:00 - 13:00 휴게시간
목
09:00 - 18:00
12:00 - 13:00 휴게시간
접기",051-600-4741
코끼리내과.진단방사선과의원,내과,"금
09:00 - 18:00
12:30 - 14:00 휴게시간
17:30 접수마감
토
09:00 - 13:00
12:30 접수마감
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:30 - 14:00 휴게시간
17:30 접수마감
화(6/6)
현충일 휴무
수
09:00 - 18:00
12:30 - 14:00 휴게시간
17:30 접수마감
목
09:00 - 18:00
12:30 - 14:00 휴게시간
17:30 접수마감",051-231-0066
이창웅치과의원,치과,"금
09:30 - 13:00
12:30 접수마감
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
12:30 - 14:00 휴게시간
18:00 접수마감
화(6/6)
현충일 휴무
수
09:30 - 21:00
12:30 - 14:00 휴게시간
20:30 접수마감
목
09:30 - 18:30
12:30 - 14:00 휴게시간
18:00 접수마감",051-622-2878
나은소아청소년과의원,소아청소년과,"금
09:30 - 18:30
12:30 - 14:00 휴게시간
18:10 접수마감
토
09:30 - 13:00
12:40 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
12:30 - 14:00 휴게시간
18:10 접수마감
화(6/6)
현충일 휴무
수
09:30 - 18:30
12:30 - 14:00 휴게시간
18:10 접수마감
목
14:30 - 18:30
18:10 접수마감",051-623-9944
김현주산부인과의원,산부인과,"금
09:30 - 18:00
17:30 접수마감
토
09:30 - 12:30
12:00 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
17:30 접수마감
화(6/6)
현충일 휴무
수
09:30 - 18:00
17:30 접수마감
목
09:30 - 18:00
17:30 접수마감",051-242-9858
비에스(BS)삼성안과의원,안과,"금
09:00 - 18:30
13:00 - 14:00 휴게시간
토
09:00 - 15:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일09:00 - 13:00
수
09:00 - 18:30
13:00 - 14:00 휴게시간
목
09:00 - 18:30
13:00 - 14:00 휴게시간",051-808-7688
삼성스마트내과의원,내과,,051-623-7003
우리가족치과의원,치과,"금
09:30 - 19:00
13:00 - 14:30 휴게시간
18:30 접수마감
토
09:30 - 14:00
13:30 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
13:00 - 14:30 휴게시간
18:30 접수마감
화(6/6)
현충일 휴무
수
09:30 - 19:00
13:00 - 14:30 휴게시간
18:30 접수마감
목
09:30 - 19:00
13:00 - 14:30 휴게시간
18:30 접수마감",051-791-2822
로즈여성의원,산부인과,"금
10:00 - 19:00
13:00 - 14:00 휴게시간
토(6/3)
09:00 - 12:00
일
정기휴무 (매주 일요일)
월
10:00 - 20:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
10:00 - 18:00
13:00 - 14:00 휴게시간
목
10:00 - 20:00
13:00 - 14:00 휴게시간",051-245-7911
좋은보수가정의학과의원,가정의학과,"금
08:30 - 18:00
토
08:30 - 15:00
일
정기휴무 (매주 일요일)
월
08:30 - 18:00
화(6/6)
현충일09:00 - 13:00
수
08:30 - 18:00
목
08:30 - 18:00
접기",051-246-2333
이상국치과의원,치과,"금
09:30 - 18:30
12:30 - 14:00 휴게시간
토
09:00 - 15:00
12:30 - 14:00 휴게시간
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수(6/7)
09:30 - 12:30
목
09:30 - 18:30
12:30 - 14:00 휴게시간",051-246-5781
최신영내과의원,내과,"금
07:00 - 15:00
토
07:00 - 11:00
일
정기휴무 (매주 일요일)
월
07:00 - 15:00
화(6/6)
현충일 휴무
수
07:00 - 11:00
목
07:00 - 15:00",051-465-0882
생생척척의원,가정의학과,"금
10:00 - 19:00
13:00 - 14:30 휴게시간
18:30 접수마감
토
10:00 - 15:00
14:30 접수마감
일
정기휴무 (매주 일요일)
월
10:00 - 19:00
13:00 - 14:30 휴게시간
18:30 접수마감
화(6/6)
현충일 휴무
수
10:00 - 14:00
13:30 접수마감
목
10:00 - 19:00
13:00 - 14:30 휴게시간
18:30 접수마감",051-714-0720
장진석내과의원,내과,"금
09:00 - 18:00
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:30 - 14:00 휴게시간
화
09:00 - 18:00
12:30 - 14:00 휴게시간
수
09:00 - 18:00
12:30 - 14:00 휴게시간
목
09:00 - 18:00
12:30 - 14:00 휴게시간
접기",0507-1353-8189
수월한의원,한의원,"금
09:00 - 20:00
13:00 - 14:00 휴게시간
19:00 접수마감
토
09:00 - 17:00
13:00 - 14:00 휴게시간
16:00 접수마감
일
09:00 - 17:00
13:00 - 14:00 휴게시간
16:00 접수마감
월
09:00 - 20:00
13:00 - 14:00 휴게시간
19:00 접수마감
화(6/6)
현충일09:00 - 17:00
13:00 - 14:00 휴게시간
수
09:00 - 20:00
13:00 - 14:00 휴게시간
19:00 접수마감
목
09:00 - 20:00
13:00 - 14:00 휴게시간
19:00 접수마감",051-243-4300
메리놀병원,종합병원,"금
08:30 - 17:30
12:30 - 13:30 휴게시간
토
08:30 - 12:30
일
정기휴무 (매주 일요일)
월
08:30 - 17:30
12:30 - 13:30 휴게시간
화(6/6)
현충일 휴무
수
08:30 - 17:30
12:30 - 13:30 휴게시간
목
08:30 - 17:30
12:30 - 13:30 휴게시간",051-465-8801
김봉희이비인후과의원,이비인후과,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
토
09:30 - 12:30
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:30 - 14:00 휴게시간
목
09:30 - 18:00
12:30 - 14:00 휴게시간",051-245-8687
세광의원,내과,"금
08:30 - 18:30
13:00 - 14:00 휴게시간
토
08:30 - 15:30
일
08:30 - 13:00
월
08:30 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일08:30 - 15:30
수
08:30 - 18:30
13:00 - 14:00 휴게시간
목
08:30 - 18:30
13:00 - 14:00 휴게시간
접기",0507-1303-6987
자연안에한의원 중구점,한의원,"금
09:00 - 21:00
13:00 - 14:00 휴게시간
20:30 접수마감
토
09:00 - 17:00
13:00 - 14:00 휴게시간
16:30 접수마감
일
09:00 - 17:00
13:00 - 14:00 휴게시간
16:30 접수마감
월
09:00 - 21:00
13:00 - 14:00 휴게시간
20:30 접수마감
화(6/6)
현충일09:00 - 17:00
13:00 - 14:00 휴게시간
수
09:00 - 21:00
13:00 - 14:00 휴게시간
20:30 접수마감
목
09:00 - 21:00
13:00 - 14:00 휴게시간
20:30 접수마감",0507-1377-1077
