이름,병원종류,영업시간,전화번호
행복나눔치과의원,치과,"금
10:00 - 20:00
12:40 - 14:00 휴게시간
토
10:00 - 14:00
일
정기휴무 (매주 일요일)
월
10:00 - 20:00
12:40 - 14:00 휴게시간
화
10:00 - 20:00
12:40 - 14:00 휴게시간
수
10:00 - 20:00
12:40 - 14:00 휴게시간
목
10:00 - 20:00
12:40 - 14:00 휴게시간",051-316-7528
윤상경소아청소년과의원,소아청소년과,"금
09:00 - 18:30
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
화(6/6)
현충일 휴무
수
09:00 - 18:30
목
09:00 - 18:30",051-317-7575
모리아의원,내과,"금
09:00 - 18:00
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
화(6/6)
현충일 휴무
수
09:00 - 18:00
목
09:00 - 19:30",051-465-7257
초록마취통증의학과내과의원,마취통증의학과,"금
09:00 - 18:30
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 13:00
목
09:00 - 18:30
12:30 - 14:00 휴게시간",051-311-0100
정천규이비인후과의원,이비인후과,"금
09:00 - 18:30
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
12:30 - 14:00 휴게시간
목
09:00 - 18:30
12:30 - 14:00 휴게시간",051-313-3993
삼인요양병원,요양병원,,051-327-3333
포근한정신건강의학과의원,정신건강의학과,"금
09:30 - 18:30
13:00 - 14:00 휴게시간
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 20:00
13:00 - 14:00 휴게시간
목
09:30 - 18:30
13:00 - 14:00 휴게시간",051-717-2353
정용학내과의원,내과,"금
09:00 - 18:30
12:40 - 14:00 휴게시간
18:20 접수마감
토
09:00 - 13:00
12:50 접수마감
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
12:40 - 14:00 휴게시간
18:20 접수마감
화(6/6)
현충일09:00 - 12:00
수
09:00 - 18:30
12:40 - 14:00 휴게시간
18:20 접수마감
목
09:00 - 18:30
12:40 - 14:00 휴게시간
18:20 접수마감",051-323-7582
우리성모안과의원,안과,"금
09:00 - 18:30
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
13:00 - 14:00 휴게시간
목
09:00 - 18:30
13:00 - 14:00 휴게시간",0507-1336-8220
서현치과의원,치과,"금
09:00 - 18:00
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
12:30 - 14:00 휴게시간
목
09:00 - 18:00
12:30 - 14:00 휴게시간",051-311-2275
시카고치과의원,치과,"금
09:30 - 18:30
12:30 - 14:00 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월(6/5)
휴무
화(6/6)
현충일 휴무
수(6/7)
09:30 - 12:30
목
09:30 - 20:00
12:30 - 14:00 휴게시간",051-314-7019
현대부부치과의원,치과,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
토
09:30 - 12:30
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:30 - 14:00 휴게시간
목
09:30 - 18:00
12:30 - 14:00 휴게시간",0507-1486-2886
맥치과의원,치과,"금
09:30 - 18:00
12:30 - 14:00 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:30 - 14:00 휴게시간
목
09:30 - 18:00
12:30 - 14:00 휴게시간",051-303-0028
사상스마트병원,재활의학과,"금
09:00 - 18:00
12:30 - 13:30 휴게시간
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:30 - 13:30 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
12:30 - 13:30 휴게시간
목
09:00 - 18:00
12:30 - 13:30 휴게시간",051-322-3000
스마트나라요양병원,요양병원,"금
09:00 - 18:00
12:30 - 13:30 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:30 - 13:30 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
12:30 - 13:30 휴게시간
목
09:00 - 18:00
12:30 - 13:30 휴게시간",051-995-7799
큰솔2병원,재활의학과,"금
09:00 - 18:00
12:30 - 13:30 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:30 - 13:30 휴게시간
화
09:00 - 18:00
12:30 - 13:30 휴게시간
수
09:00 - 18:00
12:30 - 13:30 휴게시간
목
09:00 - 18:00
12:30 - 13:30 휴게시간
접기",0507-1325-0302
신모라치과의원,치과,"금
09:30 - 18:30
12:30 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
12:30 - 14:00 휴게시간
목
09:30 - 18:30
12:30 - 14:00 휴게시간",051-328-1745
주례정치과의원,치과,"금
09:30 - 18:30
12:30 - 14:00 휴게시간
토
09:30 - 13:30
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
14:00 - 20:30
17:00 - 17:30 휴게시간
목
09:30 - 18:30
12:30 - 14:00 휴게시간",051-327-7528
모라성모의원,내과,"금
09:00 - 18:30
12:30 - 14:00 휴게시간
18:10 접수마감
토
09:00 - 13:00
12:40 접수마감
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
12:30 - 14:00 휴게시간
18:10 접수마감
화(6/6)
현충일 휴무
수
09:00 - 18:30
12:30 - 14:00 휴게시간
18:10 접수마감
목
09:00 - 18:30
12:30 - 14:00 휴게시간
18:10 접수마감",051-311-9702
굿모닝유치과의원,치과,"금
09:30 - 18:30
12:30 - 14:00 휴게시간
토
09:30 - 14:30
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
12:30 - 14:00 휴게시간
목
정기휴무 (매주 목요일)",051-314-2875
서이비인후과의원,이비인후과,"금
09:00 - 18:30
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
12:30 - 14:00 휴게시간
목
09:00 - 18:30
12:30 - 14:00 휴게시간",No phone number available
온사랑의원,"병원,의원","금
10:00 - 20:30
13:00 - 14:00 휴게시간
17:00 - 18:00 휴게시간
12:50, 16:50, 20:20 접수마감
토
10:00 - 20:30
13:00 - 14:00 휴게시간
17:00 - 18:00 휴게시간
12:50, 16:50, 20:20 접수마감
일
10:00 - 20:30
13:00 - 14:00 휴게시간
17:00 - 18:00 휴게시간
12:50, 16:50, 20:20 접수마감
월
10:00 - 20:30
13:00 - 14:00 휴게시간
17:00 - 18:00 휴게시간
12:50, 16:50, 20:20 접수마감
화
10:00 - 20:30
13:00 - 14:00 휴게시간
17:00 - 18:00 휴게시간
12:50, 16:50, 20:20 접수마감
수
10:00 - 20:30
13:00 - 14:00 휴게시간
17:00 - 18:00 휴게시간
12:50, 16:50, 20:20 접수마감
목
14:00 - 20:30
17:00 - 18:00 휴게시간
16:50, 20:20 접수마감",051-315-7553
부산보훈요양병원 (2023년예정),요양병원,,051-601-6396
예인부부치과의원,치과,"금
09:30 - 18:40
12:20 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:40
12:20 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:40
12:20 - 14:00 휴게시간
목
09:30 - 20:00
12:20 - 14:00 휴게시간",051-314-1400
한결의원,정형외과,"금
09:00 - 19:00
토
09:00 - 17:00
일
정보없음
월
09:00 - 19:00
화(6/6)
현충일09:00 - 13:00
수
09:00 - 19:00
목
09:00 - 19:00
접기",051-315-8448
그린치과의원,치과,"금
09:30 - 19:00
13:00 - 14:00 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 21:00
13:00 - 14:00 휴게시간
목
정기휴무 (매주 목요일)",051-323-2022
곽치과의원,치과,,051-302-7575
더편한정신건강의학과의원,정신건강의학과,"금
09:30 - 18:30
13:00 - 14:00 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
13:00 - 20:00
목
09:30 - 18:30
13:00 - 14:00 휴게시간",0507-1305-7751
신우내과의원,내과,"금
06:00 - 18:00
17:30 접수마감
토
06:00 - 15:30
15:00 접수마감
일
정기휴무 (매주 일요일)
월
06:00 - 18:00
17:30 접수마감
화(6/6)
현충일 휴무
수
06:00 - 18:00
17:30 접수마감
목
06:00 - 15:30
15:00 접수마감",051-322-4816
참소망연합의원,소아청소년과,"금
09:00 - 18:00
17:30 접수마감
토
09:00 - 13:00
12:30 접수마감
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
17:30 접수마감
화(6/6)
현충일 휴무
수
09:00 - 18:00
17:30 접수마감
목
09:00 - 18:00
17:30 접수마감",051-315-5339
학장성심요양병원,요양병원,,051-314-2280
생명선의원,흉부외과,"금
08:00 - 17:00
12:00 - 13:00 휴게시간
토
09:00 - 14:00
12:00 - 13:00 휴게시간
일
정기휴무 (매주 일요일)
월
08:00 - 17:00
12:00 - 13:00 휴게시간
화
08:00 - 17:00
12:00 - 13:00 휴게시간
수
08:00 - 17:00
12:00 - 13:00 휴게시간
목
08:00 - 17:00
12:00 - 13:00 휴게시간
접기",051-325-0119
한세신경외과의원,신경외과,"금
09:00 - 19:00
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 19:00
화(6/6)
현충일 휴무
수
09:00 - 19:00
목
09:00 - 19:00",051-325-2060
척바로마취통증의학과의원,정형외과,"금
09:00 - 19:00
13:00 - 14:00 휴게시간
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 19:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 19:00
13:00 - 14:00 휴게시간
목
09:00 - 13:00",0507-1491-0069
이앤이치과의원,치과,"금
10:00 - 19:30
13:00 - 14:30 휴게시간
토
10:00 - 17:00
일
10:00 - 17:00
월
10:00 - 19:30
13:00 - 14:30 휴게시간
화(6/6)
현충일10:00 - 17:00
수
10:00 - 19:30
13:00 - 14:30 휴게시간
목
10:00 - 19:30
13:00 - 14:30 휴게시간",0507-1387-7528
참좋은내과의원,"병원,의원","금
09:00 - 18:00
13:00 - 14:00 휴게시간
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
13:00 - 14:00 휴게시간
목
09:00 - 18:00
13:00 - 14:00 휴게시간",051-947-1000
열린치과의원,치과,"금
09:30 - 18:00
13:00 - 14:30 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
16:00 - 19:00
목
09:30 - 18:00
13:00 - 14:30 휴게시간",051-305-2879
연세김의원,내과,"금
09:00 - 18:30
12:40 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
12:40 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
12:40 - 14:00 휴게시간
목
09:00 - 18:30
12:40 - 14:00 휴게시간",051-311-8275
바른재활의학과의원,재활의학과,"금
09:00 - 18:30
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
13:00 - 14:00 휴게시간
목
14:00 - 18:30",0507-1339-1553
이너피스한방병원,한방병원,"금
08:30 - 17:00
12:00 - 13:00 휴게시간
토
08:30 - 12:30
일
정기휴무 (매주 일요일)
월
08:30 - 17:00
12:00 - 13:00 휴게시간
화(6/6)
현충일 휴무
수
08:30 - 17:00
12:00 - 13:00 휴게시간
목
08:30 - 17:00
12:00 - 13:00 휴게시간",051-302-1100
조은의원,"병원,의원","금
09:00 - 19:00
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 19:00
화(6/6)
현충일 휴무
수
09:00 - 19:00
목
09:00 - 19:00",0507-1348-4042
우일의원,가정의학과,"금
09:00 - 17:30
12:30 - 14:00 휴게시간
17:20 접수마감
토
09:00 - 12:30
12:20 접수마감
일
정기휴무 (매주 일요일)
월
09:00 - 17:30
12:30 - 14:00 휴게시간
17:20 접수마감
화(6/6)
현충일 휴무
수
09:00 - 17:30
12:30 - 14:00 휴게시간
17:20 접수마감
목
09:00 - 17:30
12:30 - 14:00 휴게시간
17:20 접수마감",051-326-1411
삼대한의원,한의원,"금
09:30 - 18:30
13:00 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일09:30 - 13:00
수
09:30 - 18:30
13:00 - 14:00 휴게시간
목
09:30 - 18:30
13:00 - 14:00 휴게시간
접기",051-328-1133
부산신경외과의원,신경외과,"금
09:00 - 19:00
13:00 - 14:00 휴게시간
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 19:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 19:00
13:00 - 14:00 휴게시간
목
14:00 - 19:00",051-715-3301
민강한의원,한의원,"금
09:30 - 18:30
12:30 - 14:00 휴게시간
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
12:30 - 14:00 휴게시간
목
09:30 - 18:30
12:30 - 14:00 휴게시간",051-312-3121
학장성심의원,정형외과,"금
09:00 - 18:20
12:50 - 14:10 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:20
12:50 - 14:10 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:20
12:50 - 14:10 휴게시간
목
09:00 - 18:20
12:50 - 14:10 휴게시간",0507-1423-2290
고운이치과의원,치과,"금
09:30 - 18:30
12:30 - 14:00 휴게시간
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:30
12:30 - 14:00 휴게시간
목
09:30 - 18:30
12:30 - 14:00 휴게시간",0507-1308-7528
의료법인 길정의료재단 대남병원 길정병원,"병원,의원","금
09:00 - 17:00
토
정기휴무 (매주 토요일)
일
정기휴무 (매주 일요일)
월
09:00 - 17:00
화(6/6)
현충일 휴무
수
09:00 - 17:00
목
09:00 - 17:00",051-324-2227
연세내과의원,내과,"금
09:00 - 18:30
12:30 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
12:30 - 14:00 휴게시간
목
09:00 - 18:30
12:30 - 14:00 휴게시간",051-303-6894
길의원,내과,,051-302-1117
배현호내과의원,내과,"금
09:00 - 18:30
12:45 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
12:45 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
12:45 - 14:00 휴게시간
목
09:00 - 18:30
12:45 - 14:00 휴게시간",051-328-0075
가야신경정신과의원,정신건강의학과,"금
09:00 - 18:30
13:00 - 14:00 휴게시간
토
09:00 - 12:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 12:00
목
09:00 - 18:30
13:00 - 14:00 휴게시간",051-322-1300
김내과의원,내과,"금
09:00 - 18:30
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
화(6/6)
현충일 휴무
수
09:00 - 18:30
목
09:00 - 18:30",051-322-9210
고운치과의원,치과,"금
09:30 - 19:00
13:00 - 14:30 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 20:00
13:00 - 14:30 휴게시간
목
09:30 - 13:00",051-315-2080
노창진치과의원,치과,"금
09:30 - 18:00
13:00 - 14:30 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
정기휴무 (매주 수요일)
목
09:30 - 18:00
13:00 - 14:30 휴게시간",051-312-6425
순산부인과의원,산부인과,"금
09:30 - 18:30
토
09:30 - 14:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
화(6/6)
현충일 휴무
수
09:30 - 18:30
목
09:30 - 18:30",051-323-0555
예담한의원,한의원,"금
10:00 - 20:00
13:00 - 14:00 휴게시간
12:30, 19:30 접수마감
토
10:00 - 17:00
13:00 - 14:00 휴게시간
12:30, 16:30 접수마감
일
10:00 - 17:00
13:00 - 14:00 휴게시간
12:30, 16:30 접수마감
월
10:00 - 20:00
13:00 - 14:00 휴게시간
12:30, 19:30 접수마감
화(6/6)
현충일10:00 - 17:00
13:00 - 14:00 휴게시간
수
10:00 - 20:00
13:00 - 14:00 휴게시간
12:30, 19:30 접수마감
목
10:00 - 20:00
13:00 - 14:00 휴게시간
12:30, 19:30 접수마감",051-403-4080
사회복지법인한국혈우재단부산의원,내과,,051-328-6611
강림요양병원,요양병원,,051-329-9000
김판석정형외과의원,정형외과,"금
09:00 - 18:00
12:30 - 13:30 휴게시간
17:30 접수마감
토
09:00 - 13:00
12:30 접수마감
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:30 - 13:30 휴게시간
17:30 접수마감
화(6/6)
현충일 휴무
수
09:00 - 18:00
12:30 - 13:30 휴게시간
17:30 접수마감
목
09:00 - 18:00
12:30 - 13:30 휴게시간
17:30 접수마감",051-302-1011
팔팔마취통증의학과의원,마취통증의학과,"금
09:00 - 18:00
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
13:00 - 14:00 휴게시간
목
09:00 - 13:00",051-311-7301
선린태항외과의원,외과,,051-335-1119
김용준소아청소년과의원,소아청소년과,"금
09:00 - 18:00
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
화(6/6)
현충일 휴무
수
09:00 - 18:00
목
14:00 - 18:00",0507-1441-6012
해맑은치과의원,치과,"금
09:30 - 18:00
12:00 - 14:00 휴게시간
토
09:30 - 12:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
12:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 18:00
12:00 - 14:00 휴게시간
목
정기휴무 (매주 목요일)",051-322-1928
바로척신경외과의원,신경외과,"금
09:00 - 17:30
12:30 - 14:00 휴게시간
토
09:00 - 12:30
일
정기휴무 (매주 일요일)
월
09:00 - 17:30
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 12:30
목
09:00 - 17:30
12:30 - 14:00 휴게시간",0507-1420-7900
서강정형외과의원,정형외과,"금
09:00 - 18:30
13:00 - 14:00 휴게시간
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
13:00 - 14:00 휴게시간
목
09:00 - 18:30
13:00 - 14:00 휴게시간",051-327-2223
안은영치과의원,치과,"금
10:00 - 18:00
12:30 - 14:00 휴게시간
토
10:00 - 13:00
일
정기휴무 (매주 일요일)
월
10:00 - 18:00
12:30 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
10:00 - 18:00
12:30 - 14:00 휴게시간
목
10:00 - 18:00
12:30 - 14:00 휴게시간",051-327-2827
민정식소아청소년과의원,소아청소년과,"금
09:00 - 18:00
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
화(6/6)
현충일 휴무
수
09:00 - 18:00
목
09:00 - 18:00",051-301-9701
백양한의원,한의원,"금
09:30 - 19:30
13:00 - 14:00 휴게시간
19:00 접수마감
토
09:30 - 15:00
14:30 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 19:30
13:00 - 14:00 휴게시간
19:00 접수마감
화(6/6)
현충일 휴무
수
09:30 - 19:30
13:00 - 14:00 휴게시간
19:00 접수마감
목
14:00 - 19:30
19:00 접수마감",051-316-2002
김상정내과의원,내과,"금
09:30 - 18:30
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:30
화(6/6)
현충일 휴무
수
09:30 - 18:30
목
09:30 - 18:30",051-327-7575
강철민한의원,한의원,"금
10:30 - 19:00
13:00 - 14:30 휴게시간
토
10:00 - 17:00
13:00 - 14:30 휴게시간
일
정기휴무 (매주 일요일)
월
10:00 - 19:00
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
10:30 - 19:00
13:00 - 14:30 휴게시간
목
정기휴무 (매주 목요일)",051-314-1723
기운찬명성마취통증의학과의원,마취통증의학과,"금
09:00 - 19:00
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 19:00
화(6/6)
현충일 휴무
수
09:00 - 19:00
목
09:00 - 19:00",051-992-5660
부산구치소부속의원,"병원,의원",,051-309-8705
사랑의요양병원,요양병원,"금
09:00 - 18:00
토
09:00 - 15:00
일
정보없음
월
09:00 - 18:00
화
09:00 - 18:00
수
09:00 - 18:00
목
09:00 - 18:00
접기",051-327-9000
부산센텀치과의원,치과,"금
09:30 - 18:00
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
화(6/6)
현충일 휴무
수
09:30 - 18:00
목
09:30 - 18:00",051-322-7528
김교진비뇨기과의원,비뇨의학과,"금
09:00 - 18:30
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:30
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:30
13:00 - 14:00 휴게시간
목
09:00 - 18:30
13:00 - 14:00 휴게시간",051-325-8582
늘벗한의원,한의원,"금
09:30 - 19:00
13:00 - 14:00 휴게시간
18:20 접수마감
토
09:30 - 13:00
12:20 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
13:00 - 14:00 휴게시간
18:20 접수마감
화(6/6)
현충일 휴무
수
09:30 - 19:00
13:00 - 14:00 휴게시간
18:20 접수마감
목
09:30 - 19:00
13:00 - 14:00 휴게시간
18:20 접수마감",051-302-6225
창명한의원,한의원,"금
09:30 - 18:00
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일09:00 - 17:00
수
09:30 - 18:00
13:00 - 14:00 휴게시간
목
09:30 - 18:00
13:00 - 14:00 휴게시간
접기",051-301-0635
아름다운치과의원,치과,"금
09:30 - 17:30
13:00 - 14:00 휴게시간
17:00 접수마감
토
09:30 - 12:30
12:00 접수마감
일
정기휴무 (매주 일요일)
월
09:30 - 17:30
13:00 - 14:00 휴게시간
17:00 접수마감
화(6/6)
현충일 휴무
수
09:30 - 12:30
12:00 접수마감
목
09:30 - 17:30
13:00 - 14:00 휴게시간
17:00 접수마감",051-323-2875
단디치과의원,치과,,051-714-1588
정희내과의원,내과,"금
09:00 - 18:00
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
13:00 - 14:00 휴게시간
목
09:00 - 18:00
13:00 - 14:00 휴게시간",051-325-9955
봄한의원,한의원,"금
09:00 - 19:00
13:00 - 14:30 휴게시간
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 19:00
13:00 - 14:30 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 19:00
13:00 - 14:30 휴게시간
목
09:00 - 14:00",051-321-1075
주례용한의원,한의원,"금
09:00 - 19:00
13:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 19:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 19:00
13:00 - 14:00 휴게시간
목
09:00 - 19:00
13:00 - 14:00 휴게시간",051-327-8275
허용진내과의원,내과,"금
09:00 - 18:00
12:00 - 14:00 휴게시간
토
09:00 - 13:00
일
정기휴무 (매주 일요일)
월
09:00 - 18:00
12:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 18:00
12:00 - 14:00 휴게시간
목
09:00 - 18:00
12:00 - 14:00 휴게시간",051-316-3603
박경호치과의원,치과,"금
09:00 - 13:00
11:00 - 11:30 휴게시간
토
09:30 - 11:00
일
정기휴무 (매주 일요일)
월
09:00 - 16:00
11:00 - 13:30 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 16:00
11:00 - 13:30 휴게시간
목
09:00 - 13:00
11:00 - 11:30 휴게시간",051-322-5093
엄궁치과의원,치과,"금
09:30 - 19:00
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 20:30
화(6/6)
현충일 휴무
수
09:30 - 19:00
목
09:30 - 20:30",051-311-5928
청남한의원,한의원,"금
09:30 - 19:00
13:00 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 19:00
13:00 - 14:00 휴게시간
화(6/6)
현충일09:30 - 13:00
수
09:30 - 19:00
13:00 - 14:00 휴게시간
목
정기휴무 (매주 목요일)
접기",051-324-0363
성심마취통증의학과의원,마취통증의학과,"금
09:00 - 19:00
13:00 - 14:00 휴게시간
토
09:00 - 14:00
일
정기휴무 (매주 일요일)
월
09:00 - 19:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:00 - 17:00
13:00 - 14:00 휴게시간
목
09:00 - 19:00
13:00 - 14:00 휴게시간",051-305-0061
장태섭정신건강의학과의원,정신건강의학과,"금
09:30 - 18:00
13:00 - 14:00 휴게시간
토
09:30 - 13:00
일
정기휴무 (매주 일요일)
월
09:30 - 18:00
13:00 - 14:00 휴게시간
화(6/6)
현충일 휴무
수
09:30 - 17:00
13:00 - 14:00 휴게시간
목
09:30 - 18:00
13:00 - 14:00 휴게시간",051-313-0795
모라3동 마을건강센터,보건소,"금
09:00 - 18:00
토
정보없음
일
정보없음
월
09:00 - 18:00
화
09:00 - 18:00
수
09:00 - 18:00
목
09:00 - 18:00
접기",051-310-5291
길내과정형외과의원 원무과,정형외과,,051-302-2522
